id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
12023735,CM,,,PreservedSpecimen,828F8417-691A-42CB-823A-E5F8FF8C62FD,CM034073,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Kline, H.",,s.n.,1953-09-00,1953,9,0,,,1953-9,,,,,,,,,,,,,,,,,United States,Pennsylvania,Cambria,,0.5 mi N of Nicktown,,0,,40.620648,-78.80336,WGS84,3479,",",David Newbury,,GEOLocate,,,,,,,,,,,,12/9/2019 16:50,CM034073,328,urn:uuid:9e8e9f23-bb54-43c5-9e21-189a2d2f1080,http://sernecportal.org/portal/collections/individual/index.php?occid=12023735
14056312,MCA,,,PreservedSpecimen,17db2238-4ac6-4c0c-8166-610eff150e0c,MCA0009927,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,70963,7/3/1964,,,,185,,,,wooded slope,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,West Bethlehem,,0,,40.622561,-75.394963,WGS84,1500,,block (2018-11-29 12:00:34),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-11-29; GeoLocate,reviewed - high confidence,point moved to historic locality of West Bethlehem; portion of modern Bethlehem in Lehigh County,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:17db2238-4ac6-4c0c-8166-610eff150e0c,http://sernecportal.org/portal/collections/individual/index.php?occid=14056312
14056331,MCA,,,PreservedSpecimen,710e8574-33df-4191-8473-b3951e3024ba,MCA0009946,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,64102,7/24/1961,,,,205,,,,bottomland,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,1/2 mile NE of Ringers,,0,,40.62537,-75.508594,WGS84,2123,,block (2018-12-12 16:07:08),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-12; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:710e8574-33df-4191-8473-b3951e3024ba,http://sernecportal.org/portal/collections/individual/index.php?occid=14056331
14056327,MCA,,,PreservedSpecimen,e0101b52-54ba-4890-9e62-3d7e8c9e3b19,MCA0009942,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,97350,7/21/1982,,,,202,,,,canal bank,,,,,,,,,,,,,,,United States,Pennsylvania,Northampton,,1/2 mile W of Freemansburg,,0,,40.626487,-75.355282,WGS84,1901,,block (2018-12-06 06:33:37),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,rhoadsaf,12/9/2019 16:50,,330,urn:uuid:e0101b52-54ba-4890-9e62-3d7e8c9e3b19,http://sernecportal.org/portal/collections/individual/index.php?occid=14056327
12027246,CM,,,PreservedSpecimen,981B7BA6-1C76-43EB-8A68-1E8D1B3B0364,CM190974,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.","Jennings, G.K.; Hillard, A.R.",s.n.,10/7/1917,1917,10,7,280,,7-Oct-17,,roadside,,,,,,,,fr,,0,,,,,United States,Pennsylvania,Beaver,,ca 3 mi NE of Economy,,0,,40.630803,-80.184292,WGS84,5342,",",David Newbury,,GEOLocate,,,,,,,,,,,,12/9/2019 16:50,CM190974,328,urn:uuid:650911f9-7cb2-4c38-b2f1-a546503d5d38,http://sernecportal.org/portal/collections/individual/index.php?occid=12027246
14056325,MCA,,,PreservedSpecimen,a382f7f0-a104-46e9-9377-055d68f783d9,MCA0009940,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,75732,7/1/1966,,,,182,,,,bottomland,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,1 mile W of Kernsville,,0,,40.632872,-75.617617,WGS84,5241,,mdmancini14 (2018-07-06 09:03:00),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-07-06; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:a382f7f0-a104-46e9-9377-055d68f783d9,http://sernecportal.org/portal/collections/individual/index.php?occid=14056325
14056315,MCA,,,PreservedSpecimen,14cf1400-bc01-4952-813d-7db26c9586f1,MCA0009930,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,35982,7/9/1951,,,,190,,,,woods,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,1 1/2 miles NW of Guthsville,,0,,40.634633,-75.606548,WGS84,3504,,block (2018-12-03 10:39:22),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-03; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:14cf1400-bc01-4952-813d-7db26c9586f1,http://sernecportal.org/portal/collections/individual/index.php?occid=14056315
12023744,CM,,,PreservedSpecimen,0C860B5E-35B5-4413-9396-B6BB7FCB85EB,CM034082,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Graham, H.W.",,s.n.,5/6/1923,1923,5,6,126,,6-May-23,,,,,,,,,,,,,,,,,United States,Pennsylvania,Beaver,,1 mi up Raccoon Creek,,0,,40.6541,-80.34441,NAD83,19545,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034082,328,urn:uuid:2a44e9c4-8f5a-4811-bd4b-6e4015ca1d36,http://sernecportal.org/portal/collections/individual/index.php?occid=12023744
14056311,MCA,,,PreservedSpecimen,c4e14978-9033-4e62-b205-b6b8a10c6ed0,MCA0009926,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,Harold W. Pretz,,4680,6/23/1912,,,,175,,,,vicinity of the creek,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,"along Jordan Creek; about 5/8 mile NNW of Lowhill, post office",,0,,40.66263,-75.687814,WGS84,1838,,block (2018-12-04 08:01:37),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-04; GeoLocate,reviewed - high confidence,,,,,,,,,,rhoadsaf,12/9/2019 16:50,,330,urn:uuid:c4e14978-9033-4e62-b205-b6b8a10c6ed0,http://sernecportal.org/portal/collections/individual/index.php?occid=14056311
12023746,CM,,,PreservedSpecimen,8327CF55-16D3-4BB6-82B0-178A45E21A32,CM034084,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Andriessen, H.",,s.n.,1893-05-15,1893,5,15,135,,15 May 1893,,,,,,,,,,,,,,,,,United States,Pennsylvania,Beaver,,no further locality,,0,,40.66422,-80.33656,NAD83,28065,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034084,328,urn:uuid:436d985f-4598-4522-ae0a-51cd7931843c,http://sernecportal.org/portal/collections/individual/index.php?occid=12023746
12430158,IND,,,PreservedSpecimen,c8cc810e-392d-4856-84cc-6cb0921e811c,IND-0065187,140634,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Virginius H. Chase,,3851,5/14/1922,1922,5,14,134,,"May I4, I922",,Bank of Farm Creek,,,,,,,,,,,,,,,United States,Illinois,Tazewell,,East Peoria,,0,,40.66667,-89.570828,,2200,,scoletti (2019-01-18 14:12:24),,georef batch tool 2019-01-18; GeoLocate,reviewed - high confidence,,,,,,,,,en,alamjohn,12/9/2019 16:50,,278,urn:uuid:c8cc810e-392d-4856-84cc-6cb0921e811c,http://sernecportal.org/portal/collections/individual/index.php?occid=12430158
14056330,MCA,,,PreservedSpecimen,d62de8cb-e1cf-4871-b3f2-d568b38ad48c,MCA0009945,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,77056,7/28/1967,,,,209,,,,bottomland,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,1 mile S of Deibertsville,,0,,40.670325,-75.646299,WGS84,5241,,block (2018-12-06 09:57:03),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:d62de8cb-e1cf-4871-b3f2-d568b38ad48c,http://sernecportal.org/portal/collections/individual/index.php?occid=14056330
12023701,CM,,,PreservedSpecimen,24E2659A-C66F-46AC-B236-1BE544A313AD,CM034039,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Henry, L.K.","Beer, F.H.",s.n.,6/3/1952,1952,6,3,155,,3-Jun-52,,,,,,,,,,,,,,,,,United States,Pennsylvania,Indiana,,"along South Branch of Plum Creek, 1.5 mi E of Willet",,0,,40.673835,-78.945695,WGS84,4260,",",David Newbury,,GEOLocate,,,,,,,,,,,,12/9/2019 16:50,CM034039,328,urn:uuid:573b42f2-4adc-4831-b1d2-1148f38545b8,http://sernecportal.org/portal/collections/individual/index.php?occid=12023701
14056324,MCA,,,PreservedSpecimen,ed010609-5760-4619-a49d-b7e5b8148b66,MCA0009939,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,75805,7/18/1966,,,,199,,,,bottomland,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,1 1/2 miles E of Jordan,,0,,40.683425,-75.6618,WGS84,4260,,block (2018-12-06 10:15:37),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:ed010609-5760-4619-a49d-b7e5b8148b66,http://sernecportal.org/portal/collections/individual/index.php?occid=14056324
15084628,NY,,,PreservedSpecimen,ab062391-16f2-478d-a952-a0ffb6df8f6c,1486115,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,T. Green,,1482,1859-05-24,1859,5,24,14,14,24 May 1859,,,,,,,,,,,,,,,,sheet,United States of America,Pennsylvania,Northampton Co.,,Near Easton,,,,40.688432,-75.220732,WGS84,6646,,,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,,,,,,,,,en,,2/26/2020 11:53,ab062391-16f2-478d-a952-a0ffb6df8f6c,40,urn:uuid:088f0f11-518c-477d-a660-1dfca53284b5,http://sernecportal.org/portal/collections/individual/index.php?occid=15084628
15240718,NY,,,PreservedSpecimen,e9f441c4-5673-4831-889a-1016b6344bd5,1486113,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,T. C. Porter,,s.n.,1889-05-15,1889,5,15,13,13,15 May 1889,,,,,,,,,,,,,,,,sheet,United States of America,Pennsylvania,Northampton Co.,,Easton.,,,,40.688432,-75.220732,,6646,,,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,,,,,,,,,en,,2/26/2020 11:55,e9f441c4-5673-4831-889a-1016b6344bd5,40,urn:uuid:2a975ed1-ed17-4c91-bce4-9a4bb847dd5c,http://sernecportal.org/portal/collections/individual/index.php?occid=15240718
12023725,CM,,,PreservedSpecimen,51A728D8-D115-41A2-AE84-FC2B7A8BA91D,CM034063,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,J.W. Adams 1939,,,,,,,"Jennings, O.E.",,s.n.,10/23/1921,1921,10,23,296,,23-Oct-21,,,,,,,,,,,,,,,,,United States,Pennsylvania,Armstrong,,Watson Run,,0,,40.702601,-79.606085,WGS84,210,",",David Newbury,,GEOLocate,,,,,,,,,,,,12/9/2019 16:50,CM034063,328,urn:uuid:8cbfe8e9-7aa3-49d2-8c2e-4338871122b2,http://sernecportal.org/portal/collections/individual/index.php?occid=12023725
12023717,CM,,,PreservedSpecimen,6CEA551B-D877-45F9-90D8-79E2BAC0E82E,CM034055,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Willson, J.B.",,281,7/25/1910,1910,7,25,206,,25-Jul-10,,field edge of woods,,,,,,,,,,,,,,,United States,Pennsylvania,Butler,,"Galbraith farm, near Mars",,0,,40.708372,-79.989332,WGS84,920,",",isaac (2020-01-24 09:12:54),,georef batch tool 2020-01-24; GeoLocate,reviewed - high confidence,Galbreath farm was near No. 2 school,,,,,,,,,,1/24/2020 11:12,CM034055,328,urn:uuid:e62c2903-6df5-4d18-b9d1-d8cfda85b026,http://sernecportal.org/portal/collections/individual/index.php?occid=12023717
16526254,MOAR,,,PreservedSpecimen,8f928ce8-e578-4611-b178-1a812a2109e6,MOAR0012736,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Paul R. Wagner,,3421,5/21/1937,1937,5,21,141,,,,wooded slope along small tributary of creek,,,,,,,,,,,,,,,United States,Pennsylvania,Schuylkill,,"1.25 mi S of Snyders, tributary of Lizard Creek",,0,,40.709317,-75.850924,WGS84,3909,,block (2018-06-20 06:09:56),MAM Georeferencing Guidelines (2019),georef batch tool 2018-06-20; GeoLocate,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:8f928ce8-e578-4611-b178-1a812a2109e6,http://sernecportal.org/portal/collections/individual/index.php?occid=16526254
14056313,MCA,,,PreservedSpecimen,b19be93c-bcf2-4c8a-9251-271d65223897,MCA0009928,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,49561,7/26/1955,,,,207,,,,fence row,,,,,,,,,,,,,,,United States,Pennsylvania,Lehigh,,2 miles NW of Newside,,0,,40.711143,-75.671384,WGS84,5042,,block (2018-12-04 11:03:40),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-04; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:b19be93c-bcf2-4c8a-9251-271d65223897,http://sernecportal.org/portal/collections/individual/index.php?occid=14056313
14931712,NY,,,PreservedSpecimen,6cfc595e-d6a3-458f-8171-0f7434a9d1ff,1486116,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,T. G. Yuncker,,10590,7/8/1941,1941,7,8,18,18,8-Jul-41,,,,,,,,,,,,,,,,sheet,United States of America,Pennsylvania,,,In woods on low ridge of the Allegheny mountains about 4 miles north of Tyrone.,,,,40.728587,-78.238624,WGS84,7750,,,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,,,,,,,,,en,,2/26/2020 11:52,6cfc595e-d6a3-458f-8171-0f7434a9d1ff,40,urn:uuid:23a366e2-9d75-49da-bb9a-06e13bcb0676,http://sernecportal.org/portal/collections/individual/index.php?occid=14931712
14056306,MCA,,,PreservedSpecimen,51f66b4a-c537-4135-a64f-c2950d6971a6,MCA0009921,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,48908,7/8/1955,,,,189,,,,woods,,,,,,,,,,,,,,,United States,Pennsylvania,Northampton,,1 mile S of Pennsville,,0,,40.734215,-75.50435,WGS84,5241,,block (2018-12-06 07:38:43),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:51f66b4a-c537-4135-a64f-c2950d6971a6,http://sernecportal.org/portal/collections/individual/index.php?occid=14056306
14056305,MCA,,,PreservedSpecimen,a7e3a0ef-aa74-4df1-a4a3-d12a3bdacd24,MCA0009920,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,44457,7/29/1953,,,,210,,,,woods,,,,,,,,,,,,,,,United States,Pennsylvania,Northampton,,1 mile N of Lockport,,0,,40.751254,-75.573797,WGS84,5241,,block (2018-12-06 07:13:09),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:a7e3a0ef-aa74-4df1-a4a3-d12a3bdacd24,http://sernecportal.org/portal/collections/individual/index.php?occid=14056305
12023761,CM,,,PreservedSpecimen,635179D6-BACB-438F-A8CE-1592FC66F094,CM034099,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.",,s.n.,6/2/1917,1917,6,2,153,,2-Jun-17,,,,,,,,,,,,,,,,,United States,Pennsylvania,Centre,,Boalsburg to Bear Meadows,,0,,40.75173157,-77.77830125,NAD83,,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034099,328,urn:uuid:bdfbf23e-cd34-40b8-b742-b14cba757b2d,http://sernecportal.org/portal/collections/individual/index.php?occid=12023761
12033441,CM,,,PreservedSpecimen,9BF009A8-146D-43FD-80CC-5A4A2457097F,CM430415,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,None,,s.n.,1897-05-00,1897,5,0,,,May 1897,,In rocky woods,,,,,,,,fl,,0,,,,,United States,Ohio,Richland,,Mansfield,,0,,40.75839,-82.515447,WGS84,10323,",",David Newbury,,GEOLocate,,,,,,,,,,,,6/29/2001 0:00,CM430415,328,urn:uuid:ee5b9200-fbc0-4215-a1fd-23146605e812,http://sernecportal.org/portal/collections/individual/index.php?occid=12033441
12023762,CM,,,PreservedSpecimen,2021ECA7-AC10-4CB2-BCCC-45E4262473F2,CM034100,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.","Jennings, G.K.; Bright, J.",s.n.,6/3/1917,1917,6,3,154,,3-Jun-17,,,,,,,,,,,,,,,,,United States,Pennsylvania,Centre,,"Laurel Run gorge, E of State College",,0,,40.783368,-77.621261,WGS84,600,",",pageshca (2020-03-30 13:37:20),,georef batch tool 2020-03-30,reviewed - high confidence,,,,,,,,,,,3/30/2020 16:37,CM034100,328,urn:uuid:f8902c2f-6b75-4070-9706-9306f7767cb2,http://sernecportal.org/portal/collections/individual/index.php?occid=12023762
12033442,CM,,,PreservedSpecimen,7751A3CA-5D2A-460D-A331-B289508306AD,CM430416,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Henry, L.K.","Buker, W.E.",s.n.,7/27/1955,1955,7,27,208,,27-Jul-55,,Woods. (along stream),,,,,,,,fr,,0,,,,,United States,Ohio,Columbiana,,"Along Rt. 154, 2.5 mi W of Negley",,0,,40.790053,-80.586811,WGS84,5218,",",David Newbury,,GEOLocate,,,,,,,,,,,,6/29/2001 0:00,CM430416,328,urn:uuid:fc939109-98c0-400f-826c-4658304e4115,http://sernecportal.org/portal/collections/individual/index.php?occid=12033442
12036483,CM,,,PreservedSpecimen,F73E15E9-D6BC-4E1A-B170-3843DA26C02B,CM463910,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Henry, L.K.","Buker, W.E.",s.n.,7/27/1955,1955,7,27,208,,,,Woods. (along stream),,,,,,,,fr,,0,,,,,United States,Ohio,Columbiana,,"Along Rt. 154, 2.5 mi W of Negley",,0,,40.790053,-80.586811,WGS84,5218,",",David Newbury,,GEOLocate,,,,,,,,,,,,7/8/2005 0:00,CM463910,328,urn:uuid:36c42507-c446-4020-9f2f-912d54f2220f,http://sernecportal.org/portal/collections/individual/index.php?occid=12036483
14056308,MCA,,,PreservedSpecimen,c2cc12cb-bb3a-4e1b-b660-c3a975ba20fc,MCA0009923,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,44173,7/21/1953,,,,202,,,,woods,,,,,,,,,,,,,,,United States,Pennsylvania,Northampton,,1/2 mile N of Martins Creek,,0,,40.790302,-75.176871,WGS84,3479,,block (2018-12-06 07:21:47),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:c2cc12cb-bb3a-4e1b-b660-c3a975ba20fc,http://sernecportal.org/portal/collections/individual/index.php?occid=14056308
12023716,CM,,,PreservedSpecimen,E1A775EB-DEE0-4EE5-AB4A-04F1DD3BA26E,CM034054,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.",,s.n.,5/19/1917,1917,5,19,139,,19-May-17,,floodplain,,,,,,,,,,,,,,,United States,Pennsylvania,Butler,,"Connoquenessing Creek, below Ribold",,0,,40.797054,-80.001579,WGS84,1710,",",isaac (2020-01-24 19:54:29),,georef batch tool 2020-01-24; GeoLocate,reviewed - high confidence,,,,,,,,,,,1/24/2020 21:54,CM034054,328,urn:uuid:c15b2214-621f-4342-b3d8-b7649bbb15ae,http://sernecportal.org/portal/collections/individual/index.php?occid=12023716
14056309,MCA,,,PreservedSpecimen,b5a2fada-666e-4974-909c-b11a85fe6d3f,MCA0009924,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,44875,8/14/1953,,,,226,,,,woods,,,,,,,,,,,,,,,United States,Pennsylvania,Northampton,,1 - 2 miles NW of Martins Creek,,0,,40.801081,-75.196545,WGS84,2404,,block (2018-12-06 07:18:50),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:b5a2fada-666e-4974-909c-b11a85fe6d3f,http://sernecportal.org/portal/collections/individual/index.php?occid=14056309
14056301,MCA,,,PreservedSpecimen,5b5c3c1d-c39c-4e1b-bccb-9a7380c80c2f,MCA0009916,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,75849,7/22/1969,,,,203,,,,Slope,,,,,,,,,,,,,,,United States,Pennsylvania,Carbon,,"Blue Mountain, S of Palmerton",,0,,40.801483,-75.610187,WGS84,4243,,block (2018-12-06 16:14:14),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-06; GeoLocate,reviewed - high confidence,,,,,,,,,,rrualclark,12/9/2019 16:50,,330,urn:uuid:5b5c3c1d-c39c-4e1b-bccb-9a7380c80c2f,http://sernecportal.org/portal/collections/individual/index.php?occid=14056301
14056304,MCA,,,PreservedSpecimen,660d9724-7e39-44be-ba6d-6fb193420aad,MCA0009919,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,"R. L. Schaeffer, Jr.",,71734,8/14/1964,,,,227,,,,shore,,,,,,,,,,,,,,,United States,Pennsylvania,Carbon,,1/4 mile S of Parryville,,0,,40.814525,-75.672689,WGS84,2265,,block (2018-12-12 10:13:08),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-12-12; GeoLocate,reviewed - high confidence,,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:660d9724-7e39-44be-ba6d-6fb193420aad,http://sernecportal.org/portal/collections/individual/index.php?occid=14056304
12023726,CM,,,PreservedSpecimen,94E51016-156B-4A03-AD10-EEFF376781E1,CM034064,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Neale, A.",,s.n.,1926-12-00,1926,12,0,,,1926-12,,rich woods,,,,,,,,,,,,,,,United States,Pennsylvania,Armstrong,,Kittanning,,0,,40.82246,-79.52733,NAD83,2108,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034064,328,urn:uuid:b0988c84-8880-4501-9ed7-17a7fc7c90e8,http://sernecportal.org/portal/collections/individual/index.php?occid=12023726
12023727,CM,,,PreservedSpecimen,6E1CD036-33B7-4F9B-907E-E3E6470ACE2A,CM034065,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Neale, A.",,s.n.,1926-12-00,1926,12,0,,,1926-12,,rich woods,,,,,,,,,,,,,,,United States,Pennsylvania,Armstrong,,Kittanning,,0,,40.82246,-79.52733,NAD83,2108,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034065,328,urn:uuid:a882463c-6ec5-442b-a95a-b8106e5d0f0a,http://sernecportal.org/portal/collections/individual/index.php?occid=12023727
12032716,CM,,,PreservedSpecimen,B21722FA-1AB1-43BD-B785-5BC9E1AE9BA9,CM397183,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,B.L. Isaac 1995,,,,,,,"Zanol, W.",,3983,5/27/1995,1995,5,27,147,,27-May-95,,woodlot,,,,,,,,,,0,,,,,United States,Pennsylvania,Armstrong,,2 km E of Walk Chalk,,0,,40.83379,-79.55783,NAD83,3058,",",,,,,,320,,,,,320 m,,,,11/27/1995 0:00,CM397183,328,urn:uuid:813724df-ce50-42ef-a5e3-dc06d4750c9d,http://sernecportal.org/portal/collections/individual/index.php?occid=12032716
