"","Longitude","Latitude","PA","MAT","MTwarQ","MTCQ","MAP","PwetM","PDM","precip_season","PwetQ","PDQ","PwarQ","PCQ","MDR","ISO","temp_season","MTwarM","MTCM","temp_range","MTwetQ","MTDQ"
"975",1500922.94044912,351220.451949449,1,80.552182328066,191.769696712096,-37.4606065758083,731.247890455224,93.0642089086409,34.5248154844493,31.5393934241917,265.192626725923,107.906635211874,248.435718917701,107.906635211874,119.935791091359,32,8897.21574965352,272.552182328066,-98.3963976671674,370.948579995233,171.552182328066,-37.4606065758083
"976",1432862.78969694,680604.603345519,1,61.6100960709517,185.686284797683,-74.7036191313653,902.782099929545,89.6862847976831,61,12,256.372569595366,197.852955601407,217.147044398593,217.852955601407,99.2428595304552,25,10120.016702741,254.923811273269,-138.703619131365,393.627430404634,17.2058987916422,-64.3899039290483
"977",1435557.30308632,664661.206512531,1,63.3545004343294,185.843183433759,-70.337039210382,925.419635581339,92.8197773558594,62.8197773558594,12.6915396447114,266.145698935095,204.791198500766,216.645499565671,225.948015067007,98,25,9957.84916717633,253,-132.982538776053,385.982538776053,20.5061442233765,-59.802316131912
"978",1433405.04640337,663220.274091554,1,63.4941889223663,185.761508964332,-70.4715021995645,923.722066501861,92.7669888361039,63,12.4996687941386,265.329795514609,205.056995600871,216.272799913738,226.295486636539,98.2330111638961,25,9960.61279014792,253.727200086262,-133.471502199564,387.198702285827,20.2900067647672,-60.2384910356684
"979",1595278.38915408,-137076.403965262,1,143.214733450487,242.018848727367,39,1123.86805890843,121.962302545266,75.7852665495133,13.9811512726332,329.928368198062,245.015085619837,326.924605090533,258.962302545266,119.600704338702,35,7862.21701335294,309.819200896718,-26.8003521693509,336.619553066069,236.018848727367,99.1996478306491
"980",1501513.02147914,316708.5799938,1,78.6325249251295,189.417337778703,-39.8439693192804,903.248334020449,105.141034533541,50.0940230223606,22.4764942444098,296.838091810111,157.099398908094,282.985003852821,157.099398908094,115.396965745791,31,8874.51982921976,266.538501902769,-99.1735515209794,365.712053423748,169.632524925129,-39.8439693192804
"981",1550655.7078099,74537.859144053,1,123.502200626126,232.871591533276,10.5022006261263,1107.28063756799,108.347080562154,76.5657526575839,10,303.629304689041,246.825666439476,296.500896222317,246.825666439476,117.15071881172,32,8608.55424314747,306.21867209543,-51.1284084667242,357.347080562154,211.21867209543,10.5022006261263
"982",1597169.9568132,-153629.595908626,1,143.318709618421,242,39.318709618421,1135.45051248531,124.879446779721,76,14.318709618421,336.725716793817,245.120553220279,334.044426412238,261.318709618421,118.714467147204,35,7835.80548768244,308.637602154252,-25.6376021542519,334.275204308504,235.956311772673,99.318709618421
"983",1491050.79652324,362189.991219226,1,78.3720630405015,190.228669207126,-39.6279369594985,778.387115494739,95.2749296669836,39.2702694154369,25.8731244179383,264.27239217031,128.441282702482,250.046260459857,128.441282702482,120.360205040735,32,8895.98006572254,270.732268081236,-100.627936959498,371.360205040735,169.228669207126,-39.6279369594985
"984",1428807.73730424,658503.909405623,1,64.0587815303338,186.538188748763,-68.7517699993929,921.332645852138,92.8168318771597,62.1655721556489,12.4618112512374,264.799235909968,205.278643128397,214.331144311298,226.337424658731,98.8344278443511,25,9935.7859607898,254.834427844351,-131.751769999393,386.586197843744,21.0587815303338,-58.7517699993929
"985",1430166.58746938,650772.937360855,1,64.7307834010192,186.684955291057,-67.3685376286761,925.401635344796,94,62,13,266.954171890038,207,213.908343780077,228,99,25,9898.15971543147,255.415052215357,-130.368537628676,385.783589844033,21.7307834010192,-57.3685376286761
"986",1427080.2907331,657273.143387177,1,64.1909427852693,186.969705117643,-68.7787623323734,918.128072663212,92.4424753352531,62,12.2212376676266,263.884950670506,204.66371300288,214,225.66371300288,99,25,9953.01125540819,255.863066345427,-131.778762332373,387.6418286778,21.1909427852693,-58.7787623323734
"987",1429315.92019206,641969.211791304,1,67.8210143555483,188.821014355548,-63.9417726986621,920.71532363042,94.4161985902413,61,13,266.650845525403,206.234646935162,211.413632579614,229,99.765353064838,25.765353064838,9832.79451102927,258.002566010628,-125.941772698662,383.94433870929,25.2372129457896,163.821014355548
"988",1496408.62456548,308962.983603758,1,85.5549009841845,197.431142651348,-33.5677101277267,908.647287587484,103.001147220925,51.9988527790745,21.0011472209255,292.219586598913,164.213850494286,280.001147220925,164.213850494286,117.434584314124,31.0946810451509,8932.54592698442,275.64843480841,-93.1260527746876,368.774487583098,177.213850494286,-33.5677101277267
"989",1593634.74669577,-187334.208339462,1,144.757010091921,243,41.5112236445869,1145.00543791746,127,76.7429256918737,15.2570743081263,344.511223644587,241.742925691874,344.511223644587,265.254149336461,120.251352797205,35.7542135526657,7800.50172702188,309.497139244539,-24.2429899080788,333.740129152618,243,100.511223644587
"990",1482283.0286498,356308.323923556,1,68.3340626730814,177.905202250533,-49.5974567067907,853.461652107676,103.137068622747,44.6027746214375,23.5341866188182,280.331874653837,145.697572370905,269.300346992342,145.697572370905,114.899884335886,31,8834.72745618238,254.799768671772,-109.100115664114,363.899884335886,158.334062673081,-49.5974567067907
"991",1384245.9081044,835027.167935745,1,51.2481969671317,186.262743033811,-99.8270784415317,834.462360712487,83.2865555679744,52.1505508173268,15,242.113634009506,164.751803032868,242.113634009506,177.751803032868,112.924724591337,25,11069.1535598362,264.44143493073,-173.827078441532,438.268513372262,186.262743033811,-86.5585650692698
"992",1546991.12282693,28306.6667546225,1,129.90548730369,237.885325780335,18.1303833544437,1050.21179677266,106.234976812431,70.2349768124309,12,300.146809425303,227.329489508741,300.146809425303,227.329489508741,116.61447830977,32.8072391548851,8499.89619123191,308.650348967904,-43.8595358838787,352.509884851783,237.885325780335,18.1303833544437
"993",1449230.53703167,496967.818531034,1,87.0227893420603,203,-34,862.619498226493,87.1435011055997,46.2513014717053,18.8857439351775,248.017807929734,150.525392285471,245.47608200092,162.822272441297,104,28,9219.4900009005,275.02278934206,-88,363.02278934206,151.593092329611,-25.9772106579397
"994",1488139.64524562,295846.624426331,1,94.2058956218054,207.641617921303,-25.2921971024555,963.412831452582,103.466820975293,58.6727165970983,16.7279194019532,295.703815272894,186.520057067034,285.139537572391,186.520057067034,120.338265574288,32,9005.37983087624,287.979883495591,-85.7941043781946,373.773987873786,186.641617921303,-25.2921971024555
"995",1540627.33371211,23707.0137852032,1,131.659109754616,240.54978321503,19.4446015040286,1030.98251043367,104.881907662374,70.1093265395864,12,294.772104981919,224.995379030546,294.772104981919,224.995379030546,116,32,8541.37772320171,310.444601504029,-42.4589825830092,352.903584087038,240.54978321503,19.4446015040286
"996",1537870.42339356,30735.7832256516,1,127.967854288657,235.967854288657,14.9678542886567,1046.87244501898,104.013194590479,71,11.954659698178,295.484604492843,226.264972397332,295.484604492843,226.264972397332,116.16109720321,32.1610972032096,8532.05327244985,306.174291793688,-46.857853917655,353.032145711343,235.967854288657,14.9678542886567
"997",1538002.05016385,27515.4836356521,1,127.967854288657,235.967854288657,14.9678542886567,1046.87244501898,104.013194590479,71,11.954659698178,295.484604492843,226.264972397332,295.484604492843,226.264972397332,116.16109720321,32.1610972032096,8532.05327244985,306.174291793688,-46.857853917655,353.032145711343,235.967854288657,14.9678542886567
"998",1450378.96782206,459647.981523486,1,81.148844403146,194.67698815039,-39.1942314291148,834.033299319886,90.8090774051938,43.8090774051938,21,251.618154810388,144.194231429115,251.618154810388,147.298451795086,112.209627969507,30,9092.78172262752,271.229691952158,-96.4272322155813,367.656924167739,194.67698815039,-30.1942314291148
"999",1527605.3493235,77824.0619913926,1,114.916354819147,222.916354819147,1.51762732393901,1072.53393438366,107.398727495208,72.1535157468937,10.1953383373203,300.440550085634,232.651990064089,287.19533833732,232.651990064089,118.80466166268,32.8046616626797,8560.31270157866,295.96622823014,-62.0337717698597,358,201.762839072253,1.51762732393901
"1000",1538228.98748423,24450.9397932821,1,130.90600635673,239.617027968924,17.8910188942605,1027.30129476532,103.98501253753,70.2739909253369,11.9530675545129,292.032073735313,223.775040330524,292.032073735313,223.775040330524,116.076907370427,32.0619199079568,8551.77084616666,308.859073911243,-44.1089811057395,352.968055016983,239.617027968924,17.8910188942605
"1001",1530252.35617889,63668.4806455775,1,119.169231194877,227.015311033615,6.01531103361462,1069.83759944445,107.913040171216,73.1492316985704,10.6968481401677,300.062271869786,231.515759299162,288.928351204831,231.515759299162,118.696848140168,33,8539.76491241723,300.169231194876,-56.9846889663854,357.153920161262,206.015311033615,6.01531103361462
"1002",1577943.91543983,-172708.504644677,1,144,243.308074160641,40,1134.8897734095,123.984835584809,78.9582178507284,14,337.619814859705,245.266292011369,334.604650444513,260.691925839359,125,36,7875.23446359356,314.266292011369,-27.2662920113691,341.532584022738,236.266292011369,98.7337079886309
"1003",1572341.43070707,-147655.539219392,1,143.01956018935,243.024020899839,38,1122.61149280946,121.956418910811,77.7947385871896,13,330.727136598162,248.770717687351,326.932398010972,257.133198713294,124.818759487028,36,7918.16522275732,313.838319676378,-29,342.838319676379,236.024020899839,97.2052614128104
"1004",1385361.49456909,775825.883565365,1,48.3447226416022,180.412538659569,-97.5696003105013,870.851570137576,83.5210525707355,56.606729618632,12,242.427525676273,178.26200697703,239.427525676273,191.820188855896,107.5096341391,25,10744.4109709658,257.940033828599,-167.943602413668,425.883636242268,131.278672444101,-85.0292794615648
"1005",1408188.69048052,660637.055777662,1,62.7160866593806,186.538573770389,-71.6883952110727,901.241945514837,90.5955181295467,61.581994759445,11.7160866593806,256.773031018538,201.652462488704,211.043420989056,221.234457248149,101,25,10029.2453830576,257.418005240555,-134.808963740907,392.226968981462,18.2980814188256,-61.4044818704533
"1006",1535015.64515975,32418.8215501677,1,126.218848465143,234.084294025794,13.2188484651429,1049.1096070891,102.865445560652,71,11.3876416480259,294.730891121303,225.42188039156,294.427543499072,225.42188039156,117.612358351974,33,8525.0223521018,305.218848465143,-48.9157059742056,354.134554439348,227.848548398282,13.2188484651429
"1007",1445964.51512895,459308.490997747,1,78.4686666092441,191.91218921271,-41.5313333907559,843.570078376644,91.5313333907559,44.765666695378,21,253.062666781512,146.531333390756,253.062666781512,149.876263368895,112.655070021861,30,9077.5259948578,268.468666609244,-99.6299260160823,368.098592625326,191.91218921271,-32.6670740700516
"1008",1372052.63990671,824727.130359511,1,52.9608762330192,187.177635512026,-97.0391237669808,824.434808665818,82.5495997511508,50.6671595278559,15,238.532718060315,161.883918806863,238.532718060315,173.100678085869,112.51047598417,25,11009.1311848167,266.177635512026,-170.099199502302,436.276835014328,187.177635512026,-84.0391237669808
"1009",1402274.53376404,658999.132382786,1,63.2930179410857,188,-70.7069820589143,894.632153932711,90.2728435479789,60.6583060839103,11.3416939160897,254.497011120954,201.224167572975,208.638131690803,220.175491597971,101.048675975004,25,10046.4194327054,259.020174393107,-133.686807665807,392.706982058914,18.3618683091965,-60.6868076658075
"1010",1410746.1219163,608003.345830382,1,70.3889360541743,190.218802758006,-57.8298667038312,911.089046702907,95.9413526755417,60,12,262.493769296909,201.951330538163,204.951330538163,234.313658138119,108,27.9513305381633,9670.13817733723,266.218802758005,-118.659733407662,384.878536165668,-14.0145177715323,165.218802758005
"1011",1399496.97007072,661552.334018511,1,62.3650480531317,187.200099854463,-72.5998002910739,891.123788365579,89.2000998544631,60.8411629340634,11.1588370659366,252.241362642989,199.241362642989,209.6410630796,217.282625431516,101.323785264605,25,10075.1010667049,259,-135.599800291074,394.599800291074,17.5238851190684,-61.799900145537
"1012",1398611.18645916,664560.870188849,1,62.3650480531317,187.200099854463,-72.5998002910739,891.123788365579,89.2000998544631,60.8411629340634,11.1588370659366,252.241362642989,199.241362642989,209.6410630796,217.282625431516,101.323785264605,25,10075.1010667049,259,-135.599800291074,394.599800291074,17.5238851190684,-61.799900145537
"1013",1528602.05804134,16845.0987304934,1,127.290885633991,234.159082743741,14.8377766631501,1026.04998223504,103.159082743741,71,11,289.802896424326,223.546891029159,288.992399614667,223.546891029159,117.16222333685,33,8489.83323742099,303.387808285418,-48.1622233368499,351.550031622268,229.249142564137,14.8377766631501
"1014",1490941.06811195,199342.200434551,1,103.124277132678,214.734395785271,-16.0479149348424,1044.35176319451,103.827807932479,68.9975822775235,12.1721920675207,301.875722867322,217.385045902454,285.047914934842,217.385045902454,115.734395785271,31,8909.71691955357,289.734395785271,-76,365.734395785271,193.734395785271,-16.0479149348424
"1015",1396767.04448244,667620.556747916,1,62.9484692132712,187.464041492282,-72.9442134203513,876.945693646349,87.5874892944465,60.4801719280691,11,248.226509375622,195.282295955271,207.583233501527,213.282295955271,101.948469213271,25,10110.6730354239,259.464041492282,-135.944213420351,395.408254912634,17.9484692132712,-61.9442134203513
"1016",1521976.02217312,31366.5701865139,1,125.933776778217,233.866310634712,12.933776778217,1017.79938215988,99.6952640433406,68.6290408215576,12,285.456751308464,216.887122464673,285.456751308464,216.887122464673,119.933776778217,33,8525.36771713918,305.666398047642,-50.5708717655129,356.237269813155,233.866310634712,12.933776778217
"1017",1432398.50194758,472885.115033666,1,82.4047462133632,197.394187295758,-37.605812704242,830.175951515561,89.299495768231,45.2889368506258,20,245.894749554868,145.873631719657,245.894749554868,149.866810551877,109.364548783315,29.0037377498251,9160.34452824048,273.105250445132,-94.6095504540671,367.714800899199,197.394187295758,-29.605812704242
