"","Longitude","Latitude","PA"
"2186",867049.815134911,-569142.969417919,"1"
"2187",833993.343228489,-279631.677296716,"1"
"2188",833621.33024664,-284157.204173661,"1"
"2189",757472.325568318,430619.666010321,"1"
"2190",866160.457758943,-603548.04982355,"1"
"2191",831662.063746535,-280216.556299099,"1"
"2192",832843.482801892,-291823.787740903,"1"
"2193",831910.563079475,-294403.823522638,"1"
"2194",831071.966827189,-287621.388954283,"1"
"2195",764804.644655744,339752.3430667,"1"
"2196",871564.672032416,-678661.710534619,"1"
"2197",813391.153310019,-124767.381457846,"1"
"2198",828900.255102885,-283181.645740658,"1"
"2199",826691.056459469,-264010.178788407,"1"
"2200",829213.318432257,-289101.810471117,"1"
"2201",835233.107546838,-355457.799997135,"1"
"2202",770184.517386876,264445.846645268,"1"
"2203",827257.321795508,-283267.546624346,"1"
"2204",852408.567478456,-533598.993026193,"1"
"2205",792431.153317773,38844.9156250157,"1"
"2206",826663.908925171,-292131.660606932,"1"
"2207",864261.513935202,-653295.596173733,"1"
"2208",816130.31197982,-197985.124080843,"1"
"2209",802986.128772676,-72561.8871807901,"1"
"2210",773270.376080398,209163.624321281,"1"
"2211",824514.310912203,-285758.589051008,"1"
"2212",853080.706927627,-560813.836449362,"1"
"2213",740984.878003733,503243.817070712,"1"
"2214",758734.778626078,328004.503580302,"1"
"2215",849496.64748391,-547054.601128388,"1"
"2216",763038.301850716,283246.995150605,"1"
"2217",760083.142710791,303237.135858478,"1"
"2218",750973.940477601,381339.250718267,"1"
"2219",797791.610706754,-77840.4942501928,"1"
"2220",771956.641906317,170960.123131174,"1"
"2221",794796.334854272,-53636.7270276525,"1"
"2222",818687.845119971,-284667.805245765,"1"
"2223",847324.504926063,-564081.796866972,"1"
"2224",805554.325752634,-166382.10946905,"1"
"2225",817999.043673871,-287541.002429415,"1"
"2226",791334.291128861,-34622.6995171872,"1"
"2227",816610.493470614,-285646.941728459,"1"
"2228",844015.464591864,-582909.635138581,"1"
"2229",841023.637538759,-553832.804277525,"1"
"2230",763560.073296956,197009.305377129,"1"
"2231",844239.158185132,-594487.654837292,"1"
"2232",789877.634880853,-83012.5996361285,"1"
"2233",839540.719400222,-568620.516274862,"1"
"2234",838022.304973396,-567071.804301752,"1"
"2235",839798.9461973,-587257.286908336,"1"
"2236",843172.189037182,-624697.523789906,"1"
"2237",814379.73039848,-355016.246260456,"1"
"2238",783218.166681137,-55648.0708563991,"1"
"2239",746881.878768917,293551.686262359,"1"
"2240",756856.299164744,187139.382033312,"1"
"2241",834340.078728214,-578992.744586918,"1"
"2242",784008.664735457,-87546.0367477353,"1"
"2243",771734.815064557,17375.9937051396,"1"
"2244",783982.518511616,-109794.683847119,"1"
"2245",774192.949747798,-19816.8106118807,"1"
"2246",848844.053689311,-768872.339468959,"1"
"2247",787886.053331115,-166452.032884099,"1"
"2248",776462.231150133,-68843.1053964711,"1"
"2249",785776.303198139,-170213.936520692,"1"
"2250",784713.211285128,-159674.58315254,"1"
"2251",774547.874863608,-58896.7751931711,"1"
"2252",796164.202104684,-280626.291444966,"1"
"2253",748251.365547761,189849.175987548,"1"
"2254",818359.994227741,-522886.383283719,"1"
"2255",770715.11328355,-56384.1707971156,"1"
"2256",770035.013536778,-59903.7442344372,"1"
"2257",736178.892790511,272920.204512472,"1"
"2258",691029.223522616,723448.088756815,"1"
"2259",807879.23446202,-456300.28713815,"1"
"2260",807568.073507675,-463098.497990533,"1"
"2261",828271.185382335,-677199.830112565,"1"
"2262",770779.811746626,-111372.123899522,"1"
"2263",783029.9733304,-253588.514972002,"1"
"2264",748162.109446157,91358.8628441966,"1"
"2265",772748.612794774,-163397.489439499,"1"
"2266",731048.846340767,252729.103907479,"1"
"2267",762865.773885017,-73092.0487570276,"1"
"2268",812859.2435476,-586055.645766281,"1"
"2269",773081.34088407,-184492.308968719,"1"
"2270",752411.867070056,18258.7924449898,"1"
"2271",769119.524258904,-161231.715430127,"1"
"2272",759272.110967165,-61606.479316331,"1"
"2273",766508.632861164,-140613.039168384,"1"
"2274",680209.57871111,725869.186630482,"1"
"2275",776691.026117831,-263316.329785722,"1"
"2276",761277.858559403,-109969.054781889,"1"
"2277",800772.863320996,-511563.737792688,"1"
"2278",678542.605683999,727429.449024402,"1"
"2279",753029.362797714,-31428.7730418014,"1"
"2280",679737.280709099,705060.359248116,"1"
"2281",758448.868818171,-99886.4302575329,"1"
"2282",754045.383187961,-83432.6051022421,"1"
"2283",758864.687397445,-132666.450281433,"1"
"2284",748181.519837407,-40195.1310390801,"1"
"2285",746457.745616884,-30888.2551440325,"1"
"2286",760109.354099266,-171157.942446169,"1"
"2287",783356.36969969,-412970.458442794,"1"
"2288",784089.592999147,-425373.817089848,"1"
"2289",808041.331302823,-673398.803923446,"1"
"2290",762837.944213009,-219756.264722977,"1"
"2291",670355.18584577,715320.824388522,"1"
"2292",792547.84781777,-544174.686935869,"1"
"2293",738778.368417114,6273.01614400801,"1"
"2294",801798.450149695,-646219.906228404,"1"
"2295",738525.828111797,-3672.67989462101,"1"
"2296",741728.485270813,-38660.2164982647,"1"
"2297",768563.379507457,-323483.078932051,"1"
"2298",744425.795556739,-77265.8854335046,"1"
"2299",731907.760780026,40109.0348017263,"1"
"2300",742329.0827818,-81019.5043427679,"1"
"2301",742102.978063442,-78673.9041804445,"1"
"2302",772393.472586519,-401765.792050585,"1"
"2303",778117.818673399,-474003.840068087,"1"
"2304",732376.028351014,-39210.917837636,"1"
"2305",728430.970903986,-4200.84576288935,"1"
"2306",778170.741114293,-524798.534898699,"1"
"2307",725771.540401239,11851.7914959075,"1"
"2308",725203.358621509,17807.8485933792,"1"
"2309",763793.444588104,-405551.156682063,"1"
"2310",810893.35858989,-924401.41995206,"1"
"2311",765048.201569825,-441337.385714411,"1"
"2312",774668.747710099,-546865.938997332,"1"
"2313",742144.320963433,-205610.436326901,"1"
"2314",765654.096582848,-479366.970717612,"1"
"2315",717406.710903076,26831.4985337524,"1"
"2316",698460.515665888,223625.701776784,"1"
"2317",761067.644212139,-445096.550873729,"1"
"2318",695013.15423421,208876.920335603,"1"
"2319",713547.170698107,7420.34991664225,"1"
"2320",691782.623693856,223492.845306674,"1"
"2321",738700.475751566,-305913.854169469,"1"
"2322",706069.419497114,26859.9122324073,"1"
"2323",712696.148422131,-70801.6510335109,"1"
"2324",694035.717443196,125571.872971798,"1"
"2325",709070.23060213,-58118.5284880073,"1"
"2326",711182.702579805,-89874.258895892,"1"
"2327",705503.768017152,-37141.0506281138,"1"
"2328",760741.298019057,-646191.709075037,"1"
"2329",698719.346569676,1308.01582976138,"1"
"2330",699257.845045629,-4563.55975620026,"1"
"2331",698934.749643787,-1040.65457056651,"1"
"2332",683630.278229275,165833.28236023,"1"
"2333",704690.620086569,-72722.6403448432,"1"
"2334",697649.277845879,-4710.91480590225,"1"
"2335",722668.304130985,-287334.934495275,"1"
"2336",755458.648405485,-652538.00644444,"1"
"2337",735599.458361005,-457023.318859778,"1"
"2338",687273.108233921,55933.903017168,"1"
"2339",702842.875528202,-122681.975588292,"1"
"2340",741316.068055663,-556975.530261928,"1"
"2341",745196.80645795,-632267.720933716,"1"
"2342",726751.55324769,-463706.894323807,"1"
"2343",681025.146500219,26941.3018237603,"1"
"2344",681235.895475861,24591.6063183022,"1"
"2345",712668.337038844,-335495.873944016,"1"
"2346",734120.850531559,-604034.840922948,"1"
"2347",692548.888008468,-145192.535659394,"1"
"2348",685454.25828995,-73725.8942809909,"1"
"2349",621560.041056091,639579.507921732,"1"
"2350",720891.29307635,-504213.703958121,"1"
"2351",710220.110897647,-383954.842515294,"1"
"2352",709962.601044972,-381877.336751509,"1"
"2353",725776.702597932,-579733.405801191,"1"
"2354",691035.67248453,-236599.038138448,"1"
"2355",696111.289707038,-296390.019829305,"1"
"2356",672916.318731806,-119259.134774744,"1"
"2357",694951.325545062,-374694.125178107,"1"
"2358",711497.495497698,-599375.172010432,"1"
"2359",638358.2374131,243594.138401449,"1"
"2360",706423.787676284,-552321.572176391,"1"
"2361",643876.235478405,150886.74384385,"1"
"2362",698793.191116063,-528468.571491273,"1"
"2363",633635.623564298,231123.690002805,"1"
"2364",687937.318947761,-431812.028281128,"1"
"2365",616604.660769274,380131.212868954,"1"
"2366",630619.709717733,195923.581612122,"1"
"2367",605576.151670698,473218.77027428,"1"
"2368",604643.777948499,479181.463464932,"1"
"2369",598250.987712102,553854.158216593,"1"
"2370",660680.166539222,-210160.325624666,"1"
"2371",620576.611738323,240495.339446166,"1"
"2372",607521.319124391,392852.9919078,"1"
"2373",602026.182901007,452625.145715825,"1"
"2374",618889.588268531,240243.407696142,"1"
"2375",680951.594455188,-542896.712626374,"1"
"2376",635907.297120668,-43920.897993242,"1"
"2377",636729.484715637,-71551.142279938,"1"
"2378",596739.654120632,366236.345454911,"1"
"2379",649075.984969048,-271309.966323054,"1"
"2380",587658.657058917,407277.180508874,"1"
"2381",630333.851659514,-133540.790220721,"1"
"2382",559691.175088492,580864.441007011,"1"
"2383",571217.816880204,417408.051415094,"1"
"2384",532745.376723527,818396.63648621,"1"
"2385",542227.197878725,667661.531894338,"1"
"2386",601688.175212203,-103918.120074155,"1"
"2387",541834.04538398,653545.014374345,"1"
"2388",537529.453092294,678173.536415226,"1"
"2389",544804.782895471,552364.546060915,"1"
"2390",545447.329912279,542480.026513067,"1"
"2391",537844.788865741,638665.21917702,"1"
"2392",559805.856631154,332795.526026278,"1"
"2393",535801.354502634,587052.419800387,"1"
"2394",551885.535490479,355114.109787148,"1"
"2395",533363.075651781,597934.543912805,"1"
"2396",579944.350085704,-100250.570061371,"1"
"2397",541700.839572018,388847.158386003,"1"
"2398",617228.252284391,-633454.253814559,"1"
"2399",516872.952619081,676141.706533799,"1"
"2400",552263.80583378,175886.755189048,"1"
"2401",520810.264456957,561768.326588888,"1"
"2402",517370.485890128,568167.123709969,"1"
"2403",520383.822453,498086.097706283,"1"
"2404",551277.144054722,65335.8312363118,"1"
"2405",574735.323101259,-256677.307064039,"1"
"2406",514411.490461626,555820.642164798,"1"
"2407",529014.364209269,353617.852148657,"1"
"2408",545461.735756925,95264.2095783862,"1"
"2409",558095.541563222,-82432.1520068254,"1"
"2410",547419.235742095,61305.9008932167,"1"
"2411",506132.363745563,625532.324121575,"1"
"2412",514660.60125832,496980.488826085,"1"
"2413",501986.042400833,654251.480569431,"1"
"2414",507439.02587379,560762.415233831,"1"
"2415",520722.027845999,353030.73989339,"1"
"2416",498871.503849358,610806.224111607,"1"
"2417",543046.384415397,-11332.707160602,"1"
"2418",548965.597118567,-111387.373964522,"1"
"2419",560145.762216335,-283296.234157285,"1"
"2420",555149.673466083,-261196.121271702,"1"
"2421",518939.75803146,236850.525445256,"1"
"2422",552984.264169045,-262126.270578998,"1"
"2423",551637.519931194,-302408.375063928,"1"
"2424",500726.222352123,427773.829701914,"1"
"2425",543079.569371913,-215656.910017438,"1"
"2426",511031.419156462,246732.257654901,"1"
"2427",485935.845741805,602489.184643867,"1"
"2428",508827.547076443,253159.747943429,"1"
"2429",544656.602787017,-285108.085982856,"1"
"2430",496399.60839898,405313.095738072,"1"
"2431",479696.027563237,637786.538298245,"1"
"2432",529004.073605597,-83254.0598740665,"1"
"2433",553098.606087985,-471569.563490331,"1"
"2434",539583.17311627,-298401.108424061,"1"
"2435",527264.055907245,-117620.643221999,"1"
"2436",477407.140277881,594922.360012854,"1"
"2437",511045.956197996,96003.7857586214,"1"
"2438",477242.348665738,581575.756469865,"1"
"2439",545998.797260794,-441920.549898157,"1"
"2440",473720.786264818,624042.885265294,"1"
"2441",482984.319709162,453574.217686023,"1"
"2442",472274.62388457,607187.277140315,"1"
"2443",493100.476425929,297776.856057915,"1"
"2444",456860.546338322,821347.772028831,"1"
"2445",527651.60634393,-233217.650633593,"1"
"2446",483469.316881331,386009.33188012,"1"
"2447",475430.225984241,425683.033970151,"1"
"2448",491829.485979007,136814.239545065,"1"
"2449",461433.322174315,575427.640158675,"1"
"2450",478395.231323798,303748.132666561,"1"
"2451",466557.050200396,484558.79497821,"1"
"2452",473590.225561121,375282.96825246,"1"
"2453",510440.186948596,-198984.198974017,"1"
"2454",459558.924646277,580202.415704898,"1"
"2455",517547.829283133,-348432.484919761,"1"
"2456",463810.897092781,478624.171243834,"1"
"2457",460111.815559137,531925.38942694,"1"
"2458",497361.711681639,-73552.267354578,"1"
"2459",451978.58710145,614669.626228686,"1"
"2460",468071.102889101,355938.569278194,"1"
"2461",453699.829329501,578837.049377392,"1"
"2462",511847.642998003,-336738.116667143,"1"
"2463",466866.513908621,357728.764378316,"1"
"2464",531469.229485589,-718790.005096848,"1"
"2465",463685.390174012,336314.481129199,"1"
"2466",458920.703709493,409322.605129811,"1"
"2467",458515.54231169,414093.652473566,"1"
"2468",489491.565241856,-79641.5655895923,"1"
"2469",477178.12865462,90625.5591802965,"1"
"2470",452465.767028963,448015.251757623,"1"
"2471",443365.671745678,581978.769714648,"1"
"2472",460644.888064119,303067.310263049,"1"
"2473",454922.731480248,376423.379945673,"1"
"2474",455174.153796289,370207.50343652,"1"
"2475",472043.059154833,96215.3817691346,"1"
"2476",459099.763701227,302511.966900112,"1"
"2477",452894.739281921,359056.148427426,"1"
"2478",448237.070073036,430786.494434372,"1"
"2479",470743.002141303,56463.8083551647,"1"
"2480",466706.54806832,92334.4809725005,"1"
"2481",489878.531448066,-287985.127382248,"1"
"2482",490108.600093748,-312213.132083683,"1"
"2483",487424.009897002,-295895.739752855,"1"
"2484",484429.805713186,-253890.765752031,"1"
"2485",441246.018504164,443631.954674626,"1"
"2486",455824.485997415,194373.362752135,"1"
"2487",486478.987556754,-312863.882967237,"1"
"2488",475759.308003424,-146525.468557071,"1"
"2489",442522.255307037,389919.819178924,"1"
"2490",440453.139915139,413377.962178289,"1"
"2491",479378.669219711,-243350.671788169,"1"
"2492",439646.932296269,392966.527397084,"1"
"2493",436274.439652527,447966.58526895,"1"
"2494",436053.579112717,430876.819616288,"1"
"2495",482242.082156769,-346823.524993699,"1"
"2496",442330.887171685,297927.508437459,"1"
"2497",468919.100968922,-146272.541519016,"1"
"2498",435484.144541757,381808.754830482,"1"
"2499",417328.297265077,637685.168577983,"1"
"2500",430096.978213427,402376.128864208,"1"
"2501",428608.936465455,419672.565806112,"1"
"2502",398139.969798801,929414.435841526,"1"
"2503",435575.436757887,280598.188779591,"1"
"2504",434228.658592915,302142.248574775,"1"
"2505",413645.79590484,628155.27376751,"1"
"2506",422719.381698725,467787.70830894,"1"
"2507",454577.234935147,-80614.1906311752,"1"
"2508",424745.558082792,412478.921892639,"1"
"2509",423738.333900252,424633.269686594,"1"
"2510",446019.716005777,27167.4409108356,"1"
"2511",425235.198765921,371740.471574752,"1"
"2512",464388.400544524,-296053.807451182,"1"
"2513",423138.511367865,393319.097941783,"1"
"2514",450570.026902132,-95321.8188357151,"1"
"2515",418750.478780005,432347.681266403,"1"
"2516",418871.773143735,425913.607485401,"1"
"2517",410085.938379036,563980.460854201,"1"
"2518",415927.579683908,447966.715649627,"1"
"2519",440280.974488183,8854.95542463461,"1"
"2520",424110.539484513,277911.053781799,"1"
"2521",416268.964587639,394265.106543232,"1"
"2522",421621.39291159,267115.660418937,"1"
"2523",411387.975460595,439270.235983124,"1"
"2524",412987.99128403,406865.683007365,"1"
"2525",408711.064592274,479386.1942755,"1"
"2526",407998.607590105,490396.487305065,"1"
"2527",409930.695515381,444572.737164664,"1"
"2528",442804.553484395,-157320.028946955,"1"
"2529",411525.302551718,382676.535801216,"1"
"2530",401871.328657599,551480.389510768,"1"
"2531",409798.840772474,398685.309498347,"1"
"2532",399389.16546049,579819.759083,"1"
"2533",467701.992665438,-624333.247776455,"1"
"2534",466864.487714145,-621685.018700727,"1"
"2535",435202.111418233,-69055.1578803382,"1"
"2536",412202.318919199,323569.870444095,"1"
"2537",465308.218053826,-617479.317152501,"1"
"2538",432612.160950439,-63822.6245157944,"1"
"2539",463414.405981026,-615658.022113485,"1"
"2540",462850.08210449,-612967.888201717,"1"
"2541",461943.440798103,-609046.392526448,"1"
"2542",440771.163995846,-240928.942572944,"1"
"2543",402202.891491413,443166.992681363,"1"
"2544",460896.605567259,-606245.898779501,"1"
"2545",438366.913464576,-205656.678718266,"1"
"2546",410103.265607411,278298.807894408,"1"
"2547",459339.32086025,-611033.791236873,"1"
"2548",401624.351381554,418163.148099354,"1"
"2549",439461.949437186,-262204.13548398,"1"
"2550",406228.496644775,328049.959723408,"1"
"2551",401718.955682083,381927.893349782,"1"
"2552",469891.91123743,-863435.632499462,"1"
"2553",400958.237305578,368288.956453063,"1"
"2554",381192.704280474,715958.073632244,"1"
"2555",436478.81421998,-298868.262058931,"1"
"2556",421056.413576402,-19070.1732789734,"1"
"2557",421186.217976844,-21425.1259220921,"1"
"2558",394028.608716978,458216.874250875,"1"
"2559",380132.509769938,709588.888875488,"1"
"2560",383929.657485606,639192.509087136,"1"
"2561",380939.984076887,685974.592063345,"1"
"2562",428706.043365554,-218032.916492482,"1"
"2563",390137.876490334,485579.096273031,"1"
"2564",379185.333645336,676164.119784183,"1"
"2565",430755.606491764,-276292.121963298,"1"
"2566",395342.998918274,365271.175597575,"1"
"2567",425590.116453777,-221737.623849904,"1"
"2568",369263.728605926,787134.557243397,"1"
"2569",394507.299452293,308213.163526078,"1"
"2570",429101.282595265,-351475.994426143,"1"
"2571",423855.063580017,-268357.689322,"1"
"2572",377036.296034363,585951.006989751,"1"
"2573",373924.370310192,638798.510699577,"1"
"2574",418164.151756026,-191497.330084842,"1"
"2575",426094.739932259,-358909.342291944,"1"
"2576",412072.410034607,-100587.729801271,"1"
"2577",373474.524921718,618115.233982195,"1"
"2578",388166.200442593,325625.816549341,"1"
"2579",390740.921436965,277242.827677405,"1"
"2580",370391.459618705,638254.024665313,"1"
"2581",422454.582732371,-345211.021034437,"1"
