"","ID","TaxonName","DataSet","Longitude","Latitude"
"2558","103571114010661","Juglans cinerea","FIA","-91.259254","40.614086"
"2559","152052352010661","Juglans cinerea","FIA","-89.292247","37.426082"
"2560","152054329010661","Juglans cinerea","FIA","-89.143031","39.129576"
"2561","244196731010661","Juglans cinerea","FIA","-87.777936","38.740534"
"2562","14174893020004","Juglans cinerea","FIA","-91.259254","40.614086"
"2563","354095822489998","Juglans cinerea","FIA","-87.777936","38.740534"
"2564","354094233489998","Juglans cinerea","FIA","-89.98133","39.192712"
"2565","489605819126144","Juglans cinerea","FIA","-91.259254","40.614086"
"2566","3285794010661","Juglans cinerea","FIA","-87.24","39.12"
"2567","3286904010661","Juglans cinerea","FIA","-86.86","39.04"
"2568","3286959010661","Juglans cinerea","FIA","-86.89","39.01"
"2569","3287844010661","Juglans cinerea","FIA","-86.75","38.98"
"2570","3310601010661","Juglans cinerea","FIA","-86.75","38.56"
"2571","3323947010661","Juglans cinerea","FIA","-87.33","39.74"
"2572","3324042010661","Juglans cinerea","FIA","-87.14","39.78"
"2573","3324369010661","Juglans cinerea","FIA","-87.35","39.69"
"2574","3324491010661","Juglans cinerea","FIA","-87.33","39.69"
"2575","3340997010661","Juglans cinerea","FIA","-87.27","39.23"
"2576","3341572010661","Juglans cinerea","FIA","-87.34","39.11"
"2577","3341577010661","Juglans cinerea","FIA","-87.34","39.11"
"2578","3341578010661","Juglans cinerea","FIA","-87.34","39.11"
"2579","3341581010661","Juglans cinerea","FIA","-87.34","39.11"
"2580","3341986010661","Juglans cinerea","FIA","-87.28","38.96"
"2581","3344910010661","Juglans cinerea","FIA","-87.52","39.97"
"2582","3344911010661","Juglans cinerea","FIA","-87.52","39.97"
"2583","3344912010661","Juglans cinerea","FIA","-87.52","39.97"
"2584","3344917010661","Juglans cinerea","FIA","-87.52","39.97"
"2585","3344957010661","Juglans cinerea","FIA","-87.52","39.95"
"2586","3346292010661","Juglans cinerea","FIA","-87.29","39.41"
"2587","3265832010661","Juglans cinerea","FIA","-86.37","39.2"
"2588","3273364010661","Juglans cinerea","FIA","-86.47","38.22"
"2589","3274163010661","Juglans cinerea","FIA","-86.66","38.31"
"2590","3295847010661","Juglans cinerea","FIA","-86.21","38.99"
"2591","3295848010661","Juglans cinerea","FIA","-86.21","38.99"
"2592","3295873010661","Juglans cinerea","FIA","-86.21","38.99"
"2593","3305223010661","Juglans cinerea","FIA","-86.4","38.93"
"2594","3306931010661","Juglans cinerea","FIA","-86.58","38.73"
"2595","3313005010661","Juglans cinerea","FIA","-86.66","39.16"
"2596","3313381010661","Juglans cinerea","FIA","-86.63","39.06"
"2597","3321461010661","Juglans cinerea","FIA","-86.78","39.43"
"2598","3321840010661","Juglans cinerea","FIA","-86.7","39.42"
"2599","3322018010661","Juglans cinerea","FIA","-86.77","39.35"
"2600","3337259010661","Juglans cinerea","FIA","-85.64","38.67"
"2601","3350594010661","Juglans cinerea","FIA","-86.08","38.58"
"2602","3350595010661","Juglans cinerea","FIA","-86.08","38.58"
"2603","3350599010661","Juglans cinerea","FIA","-86.08","38.58"
"2604","3350617010661","Juglans cinerea","FIA","-86.08","38.58"
"2605","3350622010661","Juglans cinerea","FIA","-86.08","38.58"
"2606","3350623010661","Juglans cinerea","FIA","-86.08","38.58"
"2607","3350624010661","Juglans cinerea","FIA","-86.08","38.58"
"2608","3350625010661","Juglans cinerea","FIA","-86.08","38.58"
"2609","3350745010661","Juglans cinerea","FIA","-85.94","38.59"
"2610","3276213010661","Juglans cinerea","FIA","-85.01","39.1"
"2611","3268393010661","Juglans cinerea","FIA","-86.61","40.46"
"2612","3277535010661","Juglans cinerea","FIA","-84.86","41.45"
"2613","3278017010661","Juglans cinerea","FIA","-84.82","41.32"
"2614","3282313010661","Juglans cinerea","FIA","-87.21","39.95"
"2615","3292351010661","Juglans cinerea","FIA","-85.53","39.86"
"2616","3296846010661","Juglans cinerea","FIA","-84.91","40.4"
"2617","3297003010661","Juglans cinerea","FIA","-85.07","40.35"
"2618","3302265010661","Juglans cinerea","FIA","-85.9","41.14"
"2619","3302864010661","Juglans cinerea","FIA","-85.46","41.53"
"2620","3311280010661","Juglans cinerea","FIA","-85.99","40.91"
"2621","3311283010661","Juglans cinerea","FIA","-85.99","40.91"
"2622","3311289010661","Juglans cinerea","FIA","-85.99","40.91"
"2623","3317743010661","Juglans cinerea","FIA","-85.34","41.42"
"2624","3317744010661","Juglans cinerea","FIA","-85.34","41.42"
"2625","3317752010661","Juglans cinerea","FIA","-85.34","41.42"
"2626","3317753010661","Juglans cinerea","FIA","-85.34","41.42"
"2627","3317754010661","Juglans cinerea","FIA","-85.34","41.42"
"2628","3317755010661","Juglans cinerea","FIA","-85.34","41.42"
"2629","3317772010661","Juglans cinerea","FIA","-85.34","41.42"
"2630","3347568010661","Juglans cinerea","FIA","-87.41","40.21"
"2631","3353570010661","Juglans cinerea","FIA","-85.59","41.18"
"2632","3379162010661","Juglans cinerea","FIA","-86.89","39.03"
"2633","3400567010661","Juglans cinerea","FIA","-86.72","38.83"
"2634","3417304010661","Juglans cinerea","FIA","-87.33","39.72"
"2635","3417414010661","Juglans cinerea","FIA","-87.14","39.78"
"2636","3417887010661","Juglans cinerea","FIA","-87.36","39.69"
"2637","3418069010661","Juglans cinerea","FIA","-87.33","39.69"
"2638","3427935010661","Juglans cinerea","FIA","-86.83","39.75"
"2639","3427949010661","Juglans cinerea","FIA","-86.83","39.75"
"2640","3428216010661","Juglans cinerea","FIA","-86.97","39.67"
"2641","3436442010661","Juglans cinerea","FIA","-87.28","38.97"
"2642","3439031010661","Juglans cinerea","FIA","-87.53","39.97"
"2643","3439032010661","Juglans cinerea","FIA","-87.53","39.97"
"2644","3439036010661","Juglans cinerea","FIA","-87.53","39.97"
"2645","3439039010661","Juglans cinerea","FIA","-87.53","39.97"
"2646","3439140010661","Juglans cinerea","FIA","-87.53","39.94"
"2647","3357488010661","Juglans cinerea","FIA","-86.36","39.19"
"2648","3365102010661","Juglans cinerea","FIA","-86.47","38.31"
"2649","3365137010661","Juglans cinerea","FIA","-86.47","38.31"
"2650","3366289010661","Juglans cinerea","FIA","-86.47","38.22"
"2651","3366396010661","Juglans cinerea","FIA","-86.44","38.25"
"2652","3367030010661","Juglans cinerea","FIA","-86.67","38.31"
"2653","3387042010661","Juglans cinerea","FIA","-86.14","39.03"
"2654","3396726010661","Juglans cinerea","FIA","-86.39","38.92"
"2655","3403844010661","Juglans cinerea","FIA","-86.47","39.17"
"2656","3404442010661","Juglans cinerea","FIA","-86.64","39.06"
"2657","3410564010661","Juglans cinerea","FIA","-86.67","38.5"
"2658","3419878010661","Juglans cinerea","FIA","-86.64","38.11"
"2659","3419879010661","Juglans cinerea","FIA","-86.64","38.11"
"2660","3369239010661","Juglans cinerea","FIA","-85","39.11"
"2661","3389588010661","Juglans cinerea","FIA","-85.36","38.75"
"2662","3389589010661","Juglans cinerea","FIA","-85.36","38.75"
"2663","3389644010661","Juglans cinerea","FIA","-85.36","38.75"
"2664","3360619010661","Juglans cinerea","FIA","-86.61","40.47"
"2665","3374304010661","Juglans cinerea","FIA","-87.22","39.94"
"2666","3394089010661","Juglans cinerea","FIA","-85.89","41.14"
"2667","3409017010661","Juglans cinerea","FIA","-87.33","41.14"
"2668","3442264010661","Juglans cinerea","FIA","-87.42","40.22"
"2669","55472585010661","Juglans cinerea","FIA","-85.643789","40.505203"
"2670","56602999010661","Juglans cinerea","FIA","-86.71603","38.837353"
"2671","56547779010661","Juglans cinerea","FIA","-86.618809","38.288652"
"2672","56623057010661","Juglans cinerea","FIA","-86.847294","39.368259"
"2673","57172453010661","Juglans cinerea","FIA","-86.145781","39.042539"
"2674","90542947010661","Juglans cinerea","FIA","-86.693701","38.749808"
"2675","146343063010661","Juglans cinerea","FIA","-86.71603","38.837353"
"2676","146331703010661","Juglans cinerea","FIA","-86.618809","38.288652"
"2677","146346282010661","Juglans cinerea","FIA","-86.847294","39.368259"
"2678","191189008010661","Juglans cinerea","FIA","-86.145781","39.042539"
"2679","224457672010661","Juglans cinerea","FIA","-86.693701","38.749808"
"2680","27633500020004","Juglans cinerea","FIA","-86.780412","38.233551"
"2681","175609207020004","Juglans cinerea","FIA","-86.71603","38.837353"
"2682","175607475020004","Juglans cinerea","FIA","-86.847294","39.368259"
"2683","175620040020004","Juglans cinerea","FIA","-86.485233","41.290031"
"2684","175620043020004","Juglans cinerea","FIA","-86.485233","41.290031"
"2685","175620045020004","Juglans cinerea","FIA","-86.485233","41.290031"
"2686","231711301020004","Juglans cinerea","FIA","-86.145781","39.042539"
"2687","372156479489998","Juglans cinerea","FIA","-86.282613","41.337217"
"2688","372156480489998","Juglans cinerea","FIA","-86.282613","41.337217"
"2689","372156482489998","Juglans cinerea","FIA","-86.282613","41.337217"
"2690","646555821126144","Juglans cinerea","FIA","-86.962641","39.371206"
"2691","711346839290487","Juglans cinerea","FIA","-86.847294","39.368259"
"2692","3449608010661","Juglans cinerea","FIA","-91.48","43.38"
"2693","3449609010661","Juglans cinerea","FIA","-91.48","43.38"
"2694","3449951010661","Juglans cinerea","FIA","-91.43","43.33"
"2695","3450155010661","Juglans cinerea","FIA","-91.48","43.17"
"2696","3450163010661","Juglans cinerea","FIA","-91.48","43.17"
"2697","3451927010661","Juglans cinerea","FIA","-91.9","42.17"
"2698","3451931010661","Juglans cinerea","FIA","-91.9","42.17"
"2699","3451932010661","Juglans cinerea","FIA","-91.9","42.17"
"2700","3451936010661","Juglans cinerea","FIA","-91.9","42.17"
"2701","3451937010661","Juglans cinerea","FIA","-91.9","42.17"
"2702","3455566010661","Juglans cinerea","FIA","-90.98","41.94"
"2703","3457733010661","Juglans cinerea","FIA","-91.3","43.06"
"2704","3457734010661","Juglans cinerea","FIA","-91.3","43.06"
"2705","3458215010661","Juglans cinerea","FIA","-91.38","42.82"
"2706","3458373010661","Juglans cinerea","FIA","-91.23","42.83"
"2707","3459500010661","Juglans cinerea","FIA","-90.96","42.67"
"2708","3459503010661","Juglans cinerea","FIA","-90.96","42.67"
"2709","3462818010661","Juglans cinerea","FIA","-91.14","42.44"
"2710","3464116010661","Juglans cinerea","FIA","-90.89","42.52"
"2711","3464126010661","Juglans cinerea","FIA","-90.89","42.52"
"2712","3471665010661","Juglans cinerea","FIA","-90.53","42.25"
"2713","3471858010661","Juglans cinerea","FIA","-90.71","42.26"
"2714","3471865010661","Juglans cinerea","FIA","-90.71","42.26"
"2715","3472117010661","Juglans cinerea","FIA","-90.57","42.16"
"2716","3474248010661","Juglans cinerea","FIA","-90.96","42.26"
"2717","3477487010661","Juglans cinerea","FIA","-91.59","41.94"
"2718","3495087010661","Juglans cinerea","FIA","-91.91","43.45"
"2719","3495233010661","Juglans cinerea","FIA","-91.98","43.42"
"2720","3495359010661","Juglans cinerea","FIA","-91.93","43.41"
"2721","3495421010661","Juglans cinerea","FIA","-91.73","43.42"
"2722","3495424010661","Juglans cinerea","FIA","-91.73","43.42"
"2723","3495430010661","Juglans cinerea","FIA","-91.73","43.42"
"2724","3495515010661","Juglans cinerea","FIA","-92.01","43.26"
"2725","3495527010661","Juglans cinerea","FIA","-92.01","43.26"
"2726","3495535010661","Juglans cinerea","FIA","-92.01","43.26"
"2727","3495536010661","Juglans cinerea","FIA","-92.01","43.26"
"2728","3495883010661","Juglans cinerea","FIA","-92.06","43.1"
"2729","3495941010661","Juglans cinerea","FIA","-91.85","43.08"
"2730","3452974010661","Juglans cinerea","FIA","-93.87","42"
"2731","3463225010661","Juglans cinerea","FIA","-91.04","40.98"
"2732","3463241010661","Juglans cinerea","FIA","-91.04","40.98"
"2733","3467671010661","Juglans cinerea","FIA","-94.41","41.64"
"2734","3468762010661","Juglans cinerea","FIA","-93.11","42.47"
"2735","3479961010661","Juglans cinerea","FIA","-92.68","41.37"
"2736","3484085010661","Juglans cinerea","FIA","-91.18","41.35"
"2737","66647656010661","Juglans cinerea","FIA","-92.070667","42.22328"
"2738","66629166010661","Juglans cinerea","FIA","-91.998346","43.260821"
"2739","66629055010661","Juglans cinerea","FIA","-91.998346","43.260821"
"2740","66639408010661","Juglans cinerea","FIA","-91.993634","41.246131"
"2741","66626067010661","Juglans cinerea","FIA","-91.724111","40.624134"
"2742","66718608010661","Juglans cinerea","FIA","-91.242514","42.831603"
"2743","66662757010661","Juglans cinerea","FIA","-91.911902","43.445125"
"2744","66659978010661","Juglans cinerea","FIA","-91.770151","43.366903"
"2745","66704899010661","Juglans cinerea","FIA","-93.901622","41.936652"
"2746","66705094010661","Juglans cinerea","FIA","-93.901622","41.936652"
"2747","66965730010661","Juglans cinerea","FIA","-91.724612","43.422253"
"2748","66965766010661","Juglans cinerea","FIA","-91.724612","43.422253"
"2749","66965800010661","Juglans cinerea","FIA","-91.724612","43.422253"
"2750","66965858010661","Juglans cinerea","FIA","-91.724612","43.422253"
"2751","70047483010661","Juglans cinerea","FIA","-91.562019","42.767469"
"2752","70047485010661","Juglans cinerea","FIA","-91.562019","42.767469"
"2753","70051530010661","Juglans cinerea","FIA","-91.036077","40.981304"
"2754","70029596010661","Juglans cinerea","FIA","-91.673335","40.955194"
"2755","70037383010661","Juglans cinerea","FIA","-92.683621","41.364052"
"2756","70038232010661","Juglans cinerea","FIA","-92.916236","41.175409"
"2757","95880858010661","Juglans cinerea","FIA","-91.598743","42.975049"
"2758","95880860010661","Juglans cinerea","FIA","-91.598743","42.975049"
"2759","95867436010661","Juglans cinerea","FIA","-91.998346","43.260821"
"2760","102994432010661","Juglans cinerea","FIA","-91.242514","42.831603"
"2761","102983032010661","Juglans cinerea","FIA","-91.770151","43.366903"
"2762","102992081010661","Juglans cinerea","FIA","-93.901622","41.936652"
"2763","102992127010661","Juglans cinerea","FIA","-93.901622","41.936652"
"2764","152157230010661","Juglans cinerea","FIA","-91.724612","43.422253"
"2765","191236055010661","Juglans cinerea","FIA","-91.562019","42.767469"
"2766","191236056010661","Juglans cinerea","FIA","-91.562019","42.767469"
"2767","243046794010661","Juglans cinerea","FIA","-91.598743","42.975049"
"2768","8890650020004","Juglans cinerea","FIA","-91.242514","42.831603"
"2769","8890405020004","Juglans cinerea","FIA","-93.901622","41.936652"
"2770","489644949126144","Juglans cinerea","FIA","-91.242514","42.831603"
"2771","12318280010661","Juglans cinerea","FIA","-82.85","37.67"
"2772","12318281010661","Juglans cinerea","FIA","-82.85","37.67"
"2773","12337983010661","Juglans cinerea","FIA","-82.9","37.11"
"2774","12338264010661","Juglans cinerea","FIA","-83.04","37.03"
"2775","12357086010661","Juglans cinerea","FIA","-83.15","37.11"
"2776","12322554010661","Juglans cinerea","FIA","-82.91","38.58"
"2777","12322713010661","Juglans cinerea","FIA","-82.93","38.42"
"2778","12322715010661","Juglans cinerea","FIA","-82.93","38.42"
"2779","12322719010661","Juglans cinerea","FIA","-82.93","38.42"
"2780","12345583010661","Juglans cinerea","FIA","-83","37.56"
"2781","12351053010661","Juglans cinerea","FIA","-83.43","38.03"
"2782","12300627010661","Juglans cinerea","FIA","-83.72","36.78"
"2783","12312982010661","Juglans cinerea","FIA","-83.66","37.22"
"2784","12335516010661","Juglans cinerea","FIA","-83.81","37.53"
"2785","12344611010661","Juglans cinerea","FIA","-84.33","36.72"
"2786","12308068010661","Juglans cinerea","FIA","-84.46","39.08"
"2787","12317717010661","Juglans cinerea","FIA","-83.92","38.47"
"2788","12362098010661","Juglans cinerea","FIA","-84.06","38.47"
"2789","12368717010661","Juglans cinerea","FIA","-85.03","37.69"
"2790","12305669010661","Juglans cinerea","FIA","-85.65","37.97"
"2791","12310473010661","Juglans cinerea","FIA","-84.9","37.22"
"2792","12310563010661","Juglans cinerea","FIA","-84.97","37.14"
"2793","12321630010661","Juglans cinerea","FIA","-85.56","37.19"
"2794","12360957010661","Juglans cinerea","FIA","-84.53","37.19"
"2795","12369413010661","Juglans cinerea","FIA","-84.89","36.81"
"2796","12369432010661","Juglans cinerea","FIA","-84.9","36.67"
"2797","12369465010661","Juglans cinerea","FIA","-84.9","36.67"
"2798","12352523010661","Juglans cinerea","FIA","-87.36","37.28"
"2799","12352526010661","Juglans cinerea","FIA","-87.36","37.28"
"2800","12352590010661","Juglans cinerea","FIA","-87.19","37.11"
"2801","12353671010661","Juglans cinerea","FIA","-86.69","37.44"
"2802","15991226010478","Juglans cinerea","FIA","-83.04","37.03"
"2803","15998743010478","Juglans cinerea","FIA","-82.3","37.47"
"2804","15998835010478","Juglans cinerea","FIA","-82.28","37.5"
"2805","15992024010478","Juglans cinerea","FIA","-83.29","38.33"
"2806","16002011010478","Juglans cinerea","FIA","-85.03","37.69"
"2807","15985454010478","Juglans cinerea","FIA","-85.47","37.17"
"2808","16002129010478","Juglans cinerea","FIA","-84.9","36.67"
"2809","15996370010478","Juglans cinerea","FIA","-87.19","37.11"
"2810","202403584010854","Juglans cinerea","FIA","-82.938206","38.058716"
"2811","202407016010854","Juglans cinerea","FIA","-83.686129","37.442025"
"2812","202401235010854","Juglans cinerea","FIA","-86.095753","37.391091"
"2813","202401365010854","Juglans cinerea","FIA","-85.564064","37.213183"
"2814","202401552010854","Juglans cinerea","FIA","-86.804518","37.820185"
"2815","202401556010854","Juglans cinerea","FIA","-86.804518","37.820185"
