"","associatedsequences","barcodevalue","basisofrecord","bed","canonicalname","catalognumber","class","collectioncode","collectionid","collectionname","collector","commonname","continent","coordinateuncertainty","country","countrycode","county","datasetid","datecollected","datemodified","dqs","earliestageorloweststage","earliesteonorlowesteonothem","earliestepochorlowestseries","earliesteraorlowesterathem","earliestperiodorlowestsystem","etag","eventdate","family","fieldnumber","formation","genus","geologicalcontextid","geopoint.lon","geopoint.lat","group","hasImage","hasMedia","highertaxon","highestbiostratigraphiczone","individualcount","infraspecificepithet","institutioncode","institutionid","institutionname","kingdom","latestageorhigheststage","latesteonorhighesteonothem","latestepochorhighestseries","latesteraorhighesterathem","latestperiodorhighestsystem","lithostratigraphicterms","locality","lowestbiostratigraphiczone","maxdepth","maxelevation","member","mindepth","minelevation","municipality","occurrenceid","order","phylum","query","recordnumber","recordset","scientificname","sort","specificepithet","startdayofyear","stateprovince","taxonid","taxonomicstatus","taxonrank","typestatus","uuid","verbatimeventdate","verbatimlocality","version","waterbody"
"1278",NA,NA,"preservedspecimen",NA,"juglans cinerea","uvmvt058489","magnoliopsida","vt","urn:lsid:biocol.org:col:15545",NA,NA,NA,"north america",8247,"united states","usa",NA,"7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2018-07-13T10:40:15.713444+00:00",0.188405797101449,NA,NA,NA,NA,NA,"c5c6e5580ea07e9051edaf061fc99d04c2ce7761","0000-00-00","juglandaceae",NA,NA,"juglans",NA,-73.23596,44.30894,NA,TRUE,TRUE,NA,NA,NA,NA,"vt",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"charlotte","176268d8-8634-46d3-bbd2-faa52f2358c5","fagales","tracheophyta",NA,NA,"ba54ba45-caac-4708-a389-ac94642976f8","juglans cinerea",NA,"cinerea",NA,"vermont","3054352","accepted","species",NA,"9a63b076-3f01-460f-8074-81955691ba53",NA,NA,NA,NA
"1279",NA,NA,"preservedspecimen",NA,"juglans cinerea","tenn-v-0077178","magnoliopsida",NA,"565b6f19-288f-4614-a4c9-b09448e96547",NA,NA,NA,"north america",NA,"united states","usa","giles","7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-10-14T13:41:04.379841+00:00",0.159420289855072,NA,NA,NA,NA,NA,"4d89db6c5339d15436a195a566b54c28b92b145b",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"tenn",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9fbf9c67-6b48-4224-95f3-fcf2714ec2bd","fagales","tracheophyta",NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f","juglans cinerea",NA,"cinerea",NA,"tennessee","3054352","accepted","species",NA,"9a7558c6-3e56-4055-bc57-92fa634387e2",NA,NA,NA,NA
"1280",NA,NA,"preservedspecimen",NA,"juglans cinerea","wjc0000013","magnoliopsida",NA,"1925c38c-9725-4d6b-8028-32775678f2cb",NA,"j.e. ebinger",NA,"north america",NA,"united states","usa","clark county","7ddf754f-d193-4cc9-b351-99906754a03b","1964-07-30T00:00:00+00:00","2020-11-06T21:30:47.775024+00:00",0.260869565217391,NA,NA,NA,NA,NA,"24504296e7b082b6bf9f437e7db127deb82285f4","1964-07-30","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"wjc",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"rocky branch woods",NA,NA,NA,NA,NA,NA,NA,"35bec3ca-88de-417b-be3e-c658f2beaa11","fagales","tracheophyta",NA,"13596","6eb1dbc4-ea33-456b-8782-0a953900d37a","juglans cinerea",NA,"cinerea",212,"illinois","3054352","accepted","species",NA,"9ae4cbba-f0e1-4111-ad2e-8c35b51145e1","july 30, 1964",NA,NA,NA
"1281",NA,NA,"preservedspecimen",NA,"juglans cinerea","mwi00051260","magnoliopsida",NA,"5f887025-5ee0-453e-b25b-360c1f5e870a",NA,"henry, ron d.",NA,"north america",NA,"united states","usa","hancock","7ddf754f-d193-4cc9-b351-99906754a03b","1967-06-04T00:00:00+00:00","2020-11-06T21:37:45.685003+00:00",0.246376811594203,NA,NA,NA,NA,NA,"1cdf58d274b5b38c86adafd016c0095d4667eaa2","1967-06-04","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"mwi",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"camp eastman",NA,NA,NA,NA,NA,NA,"camp eastman","3b0a344d-10ea-4a9d-9759-c039c1c53131","fagales","tracheophyta",NA,"1210","43aa1339-67e4-4298-b7c5-3d0f201266ef","juglans cinerea",NA,"cinerea",155,"illinois","3054352","accepted","species",NA,"9b208d3f-50e4-4906-94ca-b740e7b4da1c",NA,NA,NA,NA
"1282",NA,NA,"preservedspecimen",NA,"juglans cinerea","cbs.023528","magnoliopsida","cbs",NA,NA,"edgar b. harger","butternut; hickories and walnuts; angiosperms; tracheophytes; plants","north america",7184,"united states","usa","new haven county","7ddf754f-d193-4cc9-b351-99906754a03b","1940-09-02T00:00:00+00:00","2021-04-19T21:45:39.489736+00:00",0.304347826086957,NA,NA,NA,NA,NA,"672e10723042a71ad0f4d4848511cbe33e04439b","1940-09-02","juglandaceae",NA,NA,"juglans",NA,-73.1351,41.4313,NA,TRUE,TRUE,"plantae; tracheophyta; rosidae; fagales; juglandaceae; juglandoideae",NA,1,NA,"ypm",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxford","urn:uuid:f5635b8c-3312-4d56-930e-567ed6df4fcb","fagales","tracheophyta",NA,"8204","1527b668-b797-42be-94d3-0058e1393e94","juglans cinerea",NA,"cinerea",246,"connecticut","3054352","accepted","species",NA,"9b2461c3-61fc-42ab-84a4-b7ecced8b920",NA,NA,NA,NA
"1283",NA,NA,"preservedspecimen",NA,"juglans cinerea","wcuh0028962","magnoliopsida",NA,"daf7f698-000a-4721-8e61-df3ef5577497",NA,NA,NA,"north america",NA,"united states","usa","mitchell","7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-11-06T21:53:30.199621+00:00",0.159420289855072,NA,NA,NA,NA,NA,"61f3547d853d2a627ac9b0a552139043bbe1617a",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"wcuh",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dbcde2e5-c76d-4b44-874c-73d2aceaca4b","fagales","tracheophyta",NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead","juglans cinerea",NA,"cinerea",NA,"north carolina","3054352","accepted","species",NA,"9b50e1cd-12f0-4d1e-95dc-08afda90f98f",NA,NA,NA,NA
"1284",NA,NA,"preservedspecimen",NA,"juglans cinerea","370847","magnoliopsida","mass","8dbeecc9-adb7-4a6b-bf70-0907b584ec7a",NA,"w. c. markert",NA,"north america",10475,"united states","usa","hampshire","7ddf754f-d193-4cc9-b351-99906754a03b","1930-07-23T00:00:00+00:00","2018-04-12T15:32:28.766359+00:00",0.260869565217391,NA,NA,NA,NA,NA,"5805189586a7ba0c9a54d6eb0ea773608312cd39","1930-07-23","juglandaceae",NA,NA,"juglans",NA,-72.40038,42.27875,NA,TRUE,TRUE,NA,NA,NA,NA,"university of massachusetts",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,"belchertown","af0ee158-993c-43b3-9c2e-dec7c5cd0ac1","fagales","tracheophyta",NA,NA,"d78d13a7-3852-4244-ba34-86ef5765fa99","juglans cinerea",NA,"cinerea",204,"massachusetts","3054352","accepted","species",NA,"9b77e411-b3ce-47bd-aa99-5a7a56f14ce4",NA,NA,NA,NA
"1285",NA,NA,"preservedspecimen",NA,"juglans cinerea","muhw012458","magnoliopsida",NA,"512a793b-458b-4a05-a9d9-ab36d741ea8d",NA,NA,NA,"north america",NA,"united states","usa","haywood","7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-11-06T22:12:49.622245+00:00",0.159420289855072,NA,NA,NA,NA,NA,"8f8d33d374d62783768c2ab34fadea65085fc41a",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"muhw",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bc5b7e4d-b952-44cc-9a9e-a51102cb4daf","fagales","tracheophyta",NA,NA,"8f689b8b-5b65-4638-9555-f2a5d237a624","juglans cinerea",NA,"cinerea",NA,"north carolina","3054352","accepted","species",NA,"9ba08e4f-ac2b-406c-82bb-3fd192445f45",NA,NA,NA,NA
"1286",NA,NA,"preservedspecimen",NA,"juglans cinerea","ncsc00013739","magnoliopsida","ncsc","024f44f2-a2f5-4daa-b306-c11efb5aa4d0",NA,"james w. hardin",NA,"north america",NA,"united states","usa","transylvania","7ddf754f-d193-4cc9-b351-99906754a03b","1960-07-26T00:00:00+00:00","2020-11-06T22:13:11.106411+00:00",0.289855072463768,NA,NA,NA,NA,NA,"dcb12783a97a2c12ad972b067dedd15adb3fd73f","1960-07-26","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"ncsc",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"woods of toxaway river, 1200 ft. elev.",NA,NA,NA,NA,NA,366,NA,"1bca4a02-1c17-4c4c-9ca5-eead68c39bc1","fagales","tracheophyta",NA,"2013","aca26f37-3ec8-4e9e-b927-50b4944a0096","juglans cinerea",NA,"cinerea",208,"north carolina","3054352","accepted","species",NA,"9bce1ddb-3573-4f4b-97e6-4ca38c29d2d3","26 july 1960",NA,NA,NA
"1287",NA,NA,"preservedspecimen",NA,"juglans cinerea","cm034074","magnoliopsida","botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1",NA,"henry, l.k.; beer, f.h.",NA,"north america",5241,"united states","usa","greene","7ddf754f-d193-4cc9-b351-99906754a03b","1951-05-22T00:00:00+00:00","2021-02-09T23:59:03.942712+00:00",0.304347826086957,NA,NA,NA,NA,NA,"6e9959db9866dfeb56ed50d54b783f0d254a6fcf","1951-05-22","juglandaceae",NA,NA,"juglans",NA,-80.422576,39.744021,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"cm",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"1 mi n of garrison",NA,NA,NA,NA,NA,NA,NA,"5d27519a-33c9-4a56-a34a-26291abaf8c3","fagales","tracheophyta",NA,"s.n.","db6c3db9-1e6d-4def-af29-33aa0339bfa9","juglans cinerea",NA,"cinerea",142,"pennsylvania","3054352","accepted","species",NA,"9bd1522f-3068-49f0-a762-8fc87bdad70f","22 may 1951",NA,NA,NA
"1288",NA,NA,"preservedspecimen",NA,"juglans cinerea","828387","magnoliopsida","plants","f292c83d-305c-4b22-97cc-cd9c72e2931e",NA,"delaney, b.",NA,"north america",NA,"united states","usa","pine","7ddf754f-d193-4cc9-b351-99906754a03b","1990-10-15","2020-10-14T13:07:07.843232+00:00",0.188405797101449,NA,NA,NA,NA,NA,"406870e35d41a522778792dd234d4ddc371604c2",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"min",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61cfab5b-4a5e-4a96-af24-a906df8e1ccc","fagales","tracheophyta",NA,NA,"e2def7e2-1455-4856-9823-6d3738417d24","juglans cinerea",NA,"cinerea",288,"minnesota","3054352","accepted","species",NA,"9beb7084-a35b-4e58-8052-a271cf4c130b",NA,NA,NA,NA
"1289",NA,NA,"preservedspecimen",NA,"juglans cinerea","ph00566658","magnoliopsida",NA,"019a3280-a69f-4312-bb30-8556e270f1a5",NA,NA,NA,"north america",NA,"united states","usa",NA,"7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-11-06T21:42:11.998674+00:00",0.144927536231884,NA,NA,NA,NA,NA,"413f21d954db0e81638c6a3696588e09b4b9004e",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"ph",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4c0d4f2f-5a65-4856-ac07-65044e0bddbe","fagales","tracheophyta",NA,NA,"65536dcd-7bb2-44e5-af3f-4a13f08e53d0","juglans cinerea",NA,"cinerea",NA,"pennsylvania","3054352","accepted","species",NA,"9c033d01-b2fc-492b-b76e-08cf5098723b",NA,NA,NA,NA
"1290",NA,NA,"preservedspecimen",NA,"juglans cinerea","ph00566651","magnoliopsida",NA,"019a3280-a69f-4312-bb30-8556e270f1a5",NA,NA,NA,"north america",NA,"united states","usa",NA,"7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-11-06T21:42:11.998674+00:00",0.144927536231884,NA,NA,NA,NA,NA,"c6843b0df982ed2a486466245834244e411ca7bd",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"ph",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146d4809-a990-435b-bf43-425f2ba9c1be","fagales","tracheophyta",NA,NA,"65536dcd-7bb2-44e5-af3f-4a13f08e53d0","juglans cinerea",NA,"cinerea",NA,"pennsylvania","3054352","accepted","species",NA,"9c03e26e-94d5-45d0-b75e-8166478c15fd",NA,NA,NA,NA
"1291",NA,NA,"preservedspecimen",NA,"juglans cinerea","nha-543351","magnoliopsida","nha","f2ffd5f6-eef6-4979-9cc8-29dc3304e0a2",NA,"p. b. weatherbee",NA,"north america",NA,"united states","usa","berkshire","7ddf754f-d193-4cc9-b351-99906754a03b","1989-05-31T00:00:00+00:00","2016-02-26T07:59:53.955804+00:00",0.231884057971014,NA,NA,NA,NA,NA,"1339f9bc9aefeb21484b527bcd62217024626846","1989-05-31","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"university of new hampshire",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"williamstown","a6d09086-f94d-11e2-82ee-4e86b808fbd5","fagales","tracheophyta",NA,"1998","7644703a-ce24-4f7b-b800-66ddf8812f86","juglans cinerea",NA,"cinerea",151,"massachusetts","3054352","accepted","species",NA,"9c3fc2d1-8798-4d74-a241-f7542e26ae46",NA,NA,NA,NA
"1292",NA,NA,"preservedspecimen",NA,"juglans cinerea","tenn-v-0077192","magnoliopsida",NA,"565b6f19-288f-4614-a4c9-b09448e96547",NA,NA,NA,"north america",NA,"united states","usa","scott","7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-10-14T13:41:04.379841+00:00",0.159420289855072,NA,NA,NA,NA,NA,"94d432fd2b640f5cc48d45dd758e9d6f44e7ac68",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"tenn",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4b4f2ed4-e519-44b6-8006-9109e7e136eb","fagales","tracheophyta",NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f","juglans cinerea",NA,"cinerea",NA,"tennessee","3054352","accepted","species",NA,"9c649483-a649-439b-90c7-58f8042e048c",NA,NA,NA,NA
"1293",NA,NA,"preservedspecimen",NA,"juglans cinerea","ga024903","magnoliopsida",NA,"urn:lsid:biocol.org:col:15610",NA,"miller, j",NA,NA,NA,"cultivated",NA,"clarke county","7ddf754f-d193-4cc9-b351-99906754a03b","1922-10-14T00:00:00+00:00","2020-10-14T13:52:10.466652+00:00",0.246376811594203,NA,NA,NA,NA,NA,"f4c516480b206500b40e646e60880cd6f2efed14","1922-10-14","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"ga",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"cultivated",NA,NA,NA,NA,NA,NA,NA,"29d5dc98-9e68-40cf-8c2f-c6e15267d4f0","fagales","tracheophyta",NA,"s.n.","beab5209-9628-4d4d-851e-2bc9bb1a0105","juglans cinerea",NA,"cinerea",287,"cultivated","3054352","accepted","species",NA,"9c9ff1ca-5d47-4412-af1f-3a3886b6d63f",NA,NA,NA,NA
"1294",NA,NA,"preservedspecimen",NA,"juglans cinerea","v0053843wis","magnoliopsida",NA,"b20b8d91-3255-4926-93e6-af9c6ad60faf",NA,"smith, huron",NA,"north america",NA,"united states","usa","grant","7ddf754f-d193-4cc9-b351-99906754a03b","1922-07-27T00:00:00+00:00","2020-11-06T21:40:17.535713+00:00",0.246376811594203,NA,NA,NA,NA,NA,"c22ade0d18ab7441d0d9acc76c340d2ac2cb74ff","1922-07-27","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"wis",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"platteville",NA,NA,NA,NA,NA,NA,NA,"f524f012-e213-4d1d-b515-42a2d5cca7a6","fagales","tracheophyta",NA,"7655","9e5aede6-bee5-4a3d-a255-513771b20035","juglans cinerea",NA,"cinerea",208,"wisconsin","3054352","accepted","species",NA,"9cb75dae-89ad-4f43-bf84-eb344aede39a",NA,NA,NA,NA
"1295",NA,NA,"preservedspecimen",NA,"juglans cinerea","tenn-v-0077186","magnoliopsida",NA,"565b6f19-288f-4614-a4c9-b09448e96547",NA,NA,NA,"north america",NA,"united states","usa","monroe","7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-10-14T13:41:04.379841+00:00",0.159420289855072,NA,NA,NA,NA,NA,"d873eacc488e536a02e79ddb12d0fa81d90189ef",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"tenn",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5fe11cc3-51c8-4731-b9a2-d71808919408","fagales","tracheophyta",NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f","juglans cinerea",NA,"cinerea",NA,"tennessee","3054352","accepted","species",NA,"9ce66546-0ce0-4f09-9990-a1a52d8bbad3",NA,NA,NA,NA
"1296",NA,NA,"preservedspecimen",NA,"juglans cinerea","cm034052","magnoliopsida","botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1",NA,"jennings, o.e.",NA,"north america",1479,"united states","usa","allegheny","7ddf754f-d193-4cc9-b351-99906754a03b","1906-01-21T00:00:00+00:00","2021-02-09T23:59:03.942712+00:00",0.289855072463768,NA,NA,NA,NA,NA,"6db8f11adfd198f8069bc5866b7b8b35b3452cc4","1906-01-21","juglandaceae",NA,NA,"juglans",NA,-79.904495,40.433125,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"cm",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"pittsburgh, frick park, fern hollow",NA,NA,NA,NA,NA,NA,NA,"bb948367-ca28-4fd2-955a-be44d3bc07a9","fagales","tracheophyta",NA,"s.n.","db6c3db9-1e6d-4def-af29-33aa0339bfa9","juglans cinerea",NA,"cinerea",21,"pennsylvania","3054352","accepted","species",NA,"9cef101d-ab8f-49d5-9f1e-c310c3f2cc6a","21 jan 1906",NA,NA,NA
"1297",NA,NA,"preservedspecimen",NA,"juglans cinerea","uvmvt292746","magnoliopsida",NA,"58ab88f3-0034-461c-9c44-9e525c4d360f",NA,"susan fawcett",NA,"north america",NA,"united states","usa",NA,"7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-11-06T21:28:40.599863+00:00",0.188405797101449,NA,NA,NA,NA,NA,"33d79621a21fe0c3a53609d4017a8998ab36bb84",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"vt",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmet","dd7c6084-f9c1-4abe-9d5f-aada4bcd8668","fagales","tracheophyta",NA,"1183","3027c437-cdb3-4072-9410-5a46ec3b1fd5","juglans cinerea",NA,"cinerea",NA,"michigan","3054352","accepted","species",NA,"9cf23025-9cfd-4c63-9694-27e4ee81dd17",NA,NA,NA,NA
"1298",NA,NA,"preservedspecimen",NA,"juglans cinerea","ills00015821","magnoliopsida",NA,"b01784c6-c5d7-11e4-b6af-00163e00498d",NA,"kendall laughlin",NA,"north america",NA,"united states","usa","jo daviess","7ddf754f-d193-4cc9-b351-99906754a03b","1951-08-26T00:00:00+00:00","2018-08-24T10:38:56.047928+00:00",0.231884057971014,NA,NA,NA,NA,NA,"2dcb3a580eb924b2f4cd22149d5dce7db6ccc1c5","1951-08-26","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"ills",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"charles foster's property on the east side of apple river canyon, 300 feet south of apple river canyon state park.",NA,NA,NA,NA,NA,NA,NA,"898fdab8-6be5-4256-b972-14fc2c6c8800","fagales","tracheophyta",NA,"s.n.","f0174bc9-0cca-450e-a941-655d80040139","juglans cinerea",NA,"cinerea",238,"illinois","3054352","accepted","species",NA,"9cf704e8-a7a3-48d7-a67a-bafdde22bfcc",NA,NA,NA,NA
"1299",NA,NA,"preservedspecimen",NA,"juglans cinerea","can 237868","magnoliopsida","can","http://grbio.org/cool/4w1m-4a6d",NA,"scoggan, homer j.",NA,"north america",NA,"canada","can","charlotte co. (nb)","7ddf754f-d193-4cc9-b351-99906754a03b","1955-07-19T00:00:00+00:00","2019-08-29T21:57:43.209036+00:00",0.231884057971014,NA,NA,NA,NA,NA,"bcd0f97bd6256f4c7c9e8fed540777e20ad04c71","1955-07-19","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"plantae; magnoliophyta; magnoliopsida; hamamelidae; juglandales; juglandaceae; juglans",NA,1,NA,"cmn","http://biocol.org/urn:lsid:biocol.org:col:34935",NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"saint stephen","46b656a4-c891-8914-528d-d384da22cfb9","fagales","tracheophyta",NA,"12535","8057906f-17c9-4e25-b173-4e7fb938078b","juglans cinerea",NA,"cinerea",200,"new brunswick (prov.)","3054352","accepted","species",NA,"9d04d212-4d56-4f1e-a7f3-8340269beeb1","1955-07-19",NA,NA,NA
"1300",NA,NA,"preservedspecimen",NA,"juglans cinerea","v0069384wis","magnoliopsida",NA,"b20b8d91-3255-4926-93e6-af9c6ad60faf",NA,"mauritz, j.",NA,"north america",NA,"united states","usa","waupaca","7ddf754f-d193-4cc9-b351-99906754a03b","1964-08-06T00:00:00+00:00","2020-11-06T21:40:17.535713+00:00",0.246376811594203,NA,NA,NA,NA,NA,"343e6598e7fbca720c5150f061df1d964103ea46","1964-08-06","juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"wis",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"clintonville school forest, clintonville",NA,NA,NA,NA,NA,NA,NA,"388933d6-f61a-4a0b-a5c5-1d3c14253489","fagales","tracheophyta",NA,"1031","9e5aede6-bee5-4a3d-a255-513771b20035","juglans cinerea",NA,"cinerea",219,"wisconsin","3054352","accepted","species",NA,"9d0a05d4-1c69-44c6-a3e4-7c1a093e3975",NA,NA,NA,NA
"1301",NA,NA,"preservedspecimen",NA,"juglans cinerea","duke10051342","magnoliopsida",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,NA,NA,"north america",NA,"united states","usa","cheatham","7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2020-11-06T21:52:44.561416+00:00",0.144927536231884,NA,NA,NA,NA,NA,"9c87ddc3cc290326e5b62429741948823812f4aa",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,TRUE,TRUE,"plantae|magnoliophyta|eudicots|core eudicots|fabids|rosids|fagales|juglandaceae|juglans",NA,NA,NA,"duke",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d31b72e4-c8c0-4c62-bfde-c809954ed801","fagales","tracheophyta",NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f","juglans cinerea",NA,"cinerea",NA,"tennessee","3054352","accepted","species",NA,"9d1b4e4c-6685-4990-b501-c9111b541e75",NA,NA,NA,NA
"1302",NA,NA,"preservedspecimen",NA,"juglans cinerea","rsa0125707","magnoliopsida","rsa","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"r. r. d.",NA,"north america",NA,"united states","usa","midland","7ddf754f-d193-4cc9-b351-99906754a03b","1932-03-26","2021-03-25T09:50:52.480635+00:00",0.246376811594203,NA,NA,NA,NA,NA,"f26fabf3f9813dd1c084adc7bd8ae9cef06974c9",NA,"juglandaceae",NA,NA,"juglans",NA,NA,NA,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|juglandaceae|juglans",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b3575eac-09ce-48ed-901e-8e7bb5aaf9ef","fagales","tracheophyta",NA,NA,"a4e6033a-d1eb-46d3-869d-7c0328f09aa7","juglans cinerea",NA,"cinerea",86,"michigan","3054352","accepted","species",NA,"9d29c378-2279-40c0-875a-e61f1e5ed6f5",NA,NA,NA,NA
